item_name,canonical_key,generated_buddy_slug,candidate_buddy_url,page_title,extraction_status,observation_status,icon_url,icon_pathname,icon_filename,icon_asset_key,farmrpg_item_id_candidate,flags,notes
Mini Time Egg,mini time egg,mini-time-egg,https://buddy.farm/i/mini-time-egg/,Mini Time Egg,icon_found,observed,https://farmrpg.com/img/items/minitimeegg.png,/img/items/minitimeegg.png,minitimeegg.png,minitimeegg,,,
Minnows,minnows,minnows,https://buddy.farm/i/minnows/,Minnows,icon_found,observed,https://farmrpg.com/img/items/7749.png,/img/items/7749.png,7749.png,7749,7749,,
Mist Lily,mist lily,mist-lily,https://buddy.farm/i/mist-lily/,Mist Lily,icon_found,observed,https://farmrpg.com/img/items/whiteflower.png,/img/items/whiteflower.png,whiteflower.png,whiteflower,,,
Mistletoe,mistletoe,mistletoe,https://buddy.farm/i/mistletoe/,Mistletoe,icon_found,observed,https://farmrpg.com/img/items/28_sm.png,/img/items/28_sm.png,28_sm.png,28_sm,,,
Mittens,mittens,mittens,https://buddy.farm/i/mittens/,Mittens,icon_found,observed,https://farmrpg.com/img/items/15_sm.png,/img/items/15_sm.png,15_sm.png,15_sm,,,
Mixed Nuts,mixed nuts,mixed-nuts,https://buddy.farm/i/mixed-nuts/,Mixed Nuts,icon_found,observed,https://farmrpg.com/img/items/nuts.png,/img/items/nuts.png,nuts.png,nuts,,,
Mizzem's Daisies,mizzem's daisies,mizzem-s-daisies,https://buddy.farm/i/mizzem-s-daisies/,Mizzem&#x27;s Daisies,icon_found,observed,https://farmrpg.com/img/items/MizzemsDaisies.png,/img/items/MizzemsDaisies.png,MizzemsDaisies.png,MizzemsDaisies,,,
Model Ship,model ship,model-ship,https://buddy.farm/i/model-ship/,Model Ship,icon_found,observed,https://farmrpg.com/img/items/4925.png,/img/items/4925.png,4925.png,4925,4925,,
Molasses,molasses,molasses,https://buddy.farm/i/molasses/,Molasses,icon_found,observed,https://farmrpg.com/img/items/molasses.png,/img/items/molasses.png,molasses.png,molasses,,,
Monster Skull,monster skull,monster-skull,https://buddy.farm/i/monster-skull/,Monster Skull,icon_found,observed,https://farmrpg.com/img/items/8617.png,/img/items/8617.png,8617.png,8617,8617,,
Moonbreaker,moonbreaker,moonbreaker,https://buddy.farm/i/moonbreaker/,Moonbreaker,icon_found,observed,https://farmrpg.com/img/items/moonbreaker.png,/img/items/moonbreaker.png,moonbreaker.png,moonbreaker,,,
Moonstone,moonstone,moonstone,https://buddy.farm/i/moonstone/,Moonstone,icon_found,observed,https://farmrpg.com/img/items/8014.png,/img/items/8014.png,8014.png,8014,8014,,
Mossy Stone,mossy stone,mossy-stone,https://buddy.farm/i/mossy-stone/,Mossy Stone,icon_found,observed,https://farmrpg.com/img/items/viri_4012.png,/img/items/viri_4012.png,viri_4012.png,viri_4012,,,
Movember Buddy Doll,movember buddy doll,movember-buddy-doll,https://buddy.farm/i/movember-buddy-doll/,Movember Buddy Doll,icon_found,observed,https://farmrpg.com/img/items/mbuddy.png,/img/items/mbuddy.png,mbuddy.png,mbuddy,,,
Mudcap,mudcap,mudcap,https://buddy.farm/i/mudcap/,Mudcap,icon_found,observed,https://farmrpg.com/img/items/afk_8440.png,/img/items/afk_8440.png,afk_8440.png,afk_8440,,,
Mug of Beer,mug of beer,mug-of-beer,https://buddy.farm/i/mug-of-beer/,Mug of Beer,icon_found,observed,https://farmrpg.com/img/items/7264.png?1,/img/items/7264.png,7264.png,7264,7264,,
Mulberry Snapper,mulberry snapper,mulberry-snapper,https://buddy.farm/i/mulberry-snapper/,Mulberry Snapper,icon_found,observed,https://farmrpg.com/img/items/3276.png,/img/items/3276.png,3276.png,3276,3276,,
Mummy Bobblehead,mummy bobblehead,mummy-bobblehead,https://buddy.farm/i/mummy-bobblehead/,Mummy Bobblehead,icon_found,observed,https://farmrpg.com/img/items/bobble_mummy.png,/img/items/bobble_mummy.png,bobble_mummy.png,bobble_mummy,,,
Mushroom,mushroom,mushroom,https://buddy.farm/i/mushroom/,Mushroom,icon_found,observed,https://farmrpg.com/img/items/mushroom.png,/img/items/mushroom.png,mushroom.png,mushroom,,,
Mushroom Paste,mushroom paste,mushroom-paste,https://buddy.farm/i/mushroom-paste/,Mushroom Paste,icon_found,observed,https://farmrpg.com/img/items/5691.png,/img/items/5691.png,5691.png,5691,5691,,
Mushroom Spores,mushroom spores,mushroom-spores,https://buddy.farm/i/mushroom-spores/,Mushroom Spores,icon_found,observed,https://farmrpg.com/img/items/seeds_mushroom.png,/img/items/seeds_mushroom.png,seeds_mushroom.png,seeds_mushroom,,,
Mushroom Stew,mushroom stew,mushroom-stew,https://buddy.farm/i/mushroom-stew/,Mushroom Stew,icon_found,observed,https://farmrpg.com/img/items/mushroomstew.png,/img/items/mushroomstew.png,mushroomstew.png,mushroomstew,,,
Music Box,music box,music-box,https://buddy.farm/i/music-box/,Music Box,icon_found,observed,https://farmrpg.com/img/items/809.png,/img/items/809.png,809.png,809,809,,
Mussel,mussel,mussel,https://buddy.farm/i/mussel/,Mussel,icon_found,observed,https://farmrpg.com/img/items/7785.png,/img/items/7785.png,7785.png,7785,7785,,
Mystic Ring,mystic ring,mystic-ring,https://buddy.farm/i/mystic-ring/,Mystic Ring,icon_found,observed,https://farmrpg.com/img/items/8038.png,/img/items/8038.png,8038.png,8038,8038,,
Mystical Chest 01,mystical chest 01,mystical-chest-01,https://buddy.farm/i/mystical-chest-01/,Mystical Chest 01,icon_found,observed,https://farmrpg.com/img/items/4456.png,/img/items/4456.png,4456.png,4456,4456,,
Mystical Chest 02,mystical chest 02,mystical-chest-02,https://buddy.farm/i/mystical-chest-02/,Mystical Chest 02,icon_found,observed,https://farmrpg.com/img/items/4456.png,/img/items/4456.png,4456.png,4456,4456,,
Mystical Staff,mystical staff,mystical-staff,https://buddy.farm/i/mystical-staff/,Mystical Staff,icon_found,observed,https://farmrpg.com/img/items/5273.png?1,/img/items/5273.png,5273.png,5273,5273,,
Nailed Board,nailed board,nailed-board,https://buddy.farm/i/nailed-board/,Nailed Board,icon_found,observed,https://farmrpg.com/img/items/finp_607.png,/img/items/finp_607.png,finp_607.png,finp_607,,,
Nails,nails,nails,https://buddy.farm/i/nails/,Nails,icon_found,observed,https://farmrpg.com/img/items/5860.png,/img/items/5860.png,5860.png,5860,5860,,
Neigh,neigh,neigh,https://buddy.farm/i/neigh/,Neigh,icon_found,observed,https://farmrpg.com/img/items/vegsoup4.png,/img/items/vegsoup4.png,vegsoup4.png,vegsoup4,,,
Nightshade Cap,nightshade cap,nightshade-cap,https://buddy.farm/i/nightshade-cap/,Nightshade Cap,icon_found,observed,https://farmrpg.com/img/items/6594.png,/img/items/6594.png,6594.png,6594,6594,,
Nirumdivar,nirumdivar,nirumdivar,https://buddy.farm/i/nirumdivar/,Nirumdivar,icon_found,observed,https://farmrpg.com/img/items/stave1.png,/img/items/stave1.png,stave1.png,stave1,,,
Notary Certificate,notary certificate,notary-certificate,https://buddy.farm/i/notary-certificate/,Notary Certificate,icon_found,observed,https://farmrpg.com/img/items/7594.png,/img/items/7594.png,7594.png,7594,7594,,
Notary Stamp,notary stamp,notary-stamp,https://buddy.farm/i/notary-stamp/,Notary Stamp,icon_found,observed,https://farmrpg.com/img/items/stamper.png,/img/items/stamper.png,stamper.png,stamper,,,
Notebook,notebook,notebook,https://buddy.farm/i/notebook/,Notebook,icon_found,observed,https://farmrpg.com/img/items/pad_t_01.PNG,/img/items/pad_t_01.PNG,pad_t_01.PNG,pad_t_01,,,
Nut Cracker Buddy,nut cracker buddy,nut-cracker-buddy,https://buddy.farm/i/nut-cracker-buddy/,Nut Cracker Buddy,icon_found,observed,https://farmrpg.com/img/items/nutcrackerbuddy.png,/img/items/nutcrackerbuddy.png,nutcrackerbuddy.png,nutcrackerbuddy,,,
Nut Cracker Buddy Doll,nut cracker buddy doll,nut-cracker-buddy-doll,https://buddy.farm/i/nut-cracker-buddy-doll/,Nut Cracker Buddy Doll,icon_found,observed,https://farmrpg.com/img/items/cbuddy.png,/img/items/cbuddy.png,cbuddy.png,cbuddy,,,
Oak,oak,oak,https://buddy.farm/i/oak/,Oak,icon_found,observed,https://farmrpg.com/img/items/6695.png,/img/items/6695.png,6695.png,6695,6695,,
Oak Table,oak table,oak-table,https://buddy.farm/i/oak-table/,Oak Table,icon_found,observed,https://farmrpg.com/img/items/Oak_table_.png,/img/items/Oak_table_.png,Oak_table_.png,Oak_table_,,,
Oceanite,oceanite,oceanite,https://buddy.farm/i/oceanite/,Oceanite,icon_found,observed,https://farmrpg.com/img/items/oceanite.png,/img/items/oceanite.png,oceanite.png,oceanite,,,
Octopus,octopus,octopus,https://buddy.farm/i/octopus/,Octopus,icon_found,observed,https://farmrpg.com/img/items/octopus.png,/img/items/octopus.png,octopus.png,octopus,,,
Odthorin's Charm,odthorin's charm,odthorin-s-charm,https://buddy.farm/i/odthorin-s-charm/,Odthorin&#x27;s Charm,icon_found,observed,https://farmrpg.com/img/items/8455.png,/img/items/8455.png,8455.png,8455,8455,,
Official Share,official share,official-share,https://buddy.farm/i/official-share/,Official Share,icon_found,observed,https://farmrpg.com/img/items/7896.png,/img/items/7896.png,7896.png,7896,7896,,
Old Boot,old boot,old-boot,https://buddy.farm/i/old-boot/,Old Boot,icon_found,observed,https://farmrpg.com/img/items/7848.PNG,/img/items/7848.PNG,7848.PNG,7848,7848,,
Onion,onion,onion,https://buddy.farm/i/onion/,Onion,icon_found,observed,https://farmrpg.com/img/items/8317.png,/img/items/8317.png,8317.png,8317,8317,,
Onion Rings,onion rings,onion-rings,https://buddy.farm/i/onion-rings/,Onion Rings,icon_found,observed,https://farmrpg.com/img/items/onionrings.png,/img/items/onionrings.png,onionrings.png,onionrings,,,
Onion Seeds,onion seeds,onion-seeds,https://buddy.farm/i/onion-seeds/,Onion Seeds,icon_found,observed,https://farmrpg.com/img/items/seeds_onions.png,/img/items/seeds_onions.png,seeds_onions.png,seeds_onions,,,
Onion Soup,onion soup,onion-soup,https://buddy.farm/i/onion-soup/,Onion Soup,icon_found,observed,https://farmrpg.com/img/items/onionsoup.png,/img/items/onionsoup.png,onionsoup.png,onionsoup,,,
Onyx Scorpion,onyx scorpion,onyx-scorpion,https://buddy.farm/i/onyx-scorpion/,Onyx Scorpion,icon_found,observed,https://farmrpg.com/img/items/4514b.png,/img/items/4514b.png,4514b.png,4514b,,,
Opposition Hourglass,opposition hourglass,opposition-hourglass,https://buddy.farm/i/opposition-hourglass/,Opposition Hourglass,icon_found,observed,https://farmrpg.com/img/items/hourglass.png,/img/items/hourglass.png,hourglass.png,hourglass,,,
Orange,orange,orange,https://buddy.farm/i/orange/,Orange,icon_found,observed,https://farmrpg.com/img/items/orange.png,/img/items/orange.png,orange.png,orange,,,
Orange Butterfly,orange butterfly,orange-butterfly,https://buddy.farm/i/orange-butterfly/,Orange Butterfly,icon_found,observed,https://farmrpg.com/img/items/orangebutterfly.png,/img/items/orangebutterfly.png,orangebutterfly.png,orangebutterfly,,,
Orange Calcite,orange calcite,orange-calcite,https://buddy.farm/i/orange-calcite/,Orange Calcite,icon_found,observed,https://farmrpg.com/img/items/3384.PNG,/img/items/3384.PNG,3384.PNG,3384,3384,,
Orange Dye,orange dye,orange-dye,https://buddy.farm/i/orange-dye/,Orange Dye,icon_found,observed,https://farmrpg.com/img/items/orangedye.png,/img/items/orangedye.png,orangedye.png,orangedye,,,
Orange Flowers,orange flowers,orange-flowers,https://buddy.farm/i/orange-flowers/,Orange Flowers,icon_found,observed,https://farmrpg.com/img/items/oflowers.png,/img/items/oflowers.png,oflowers.png,oflowers,,,
Orange Gecko,orange gecko,orange-gecko,https://buddy.farm/i/orange-gecko/,Orange Gecko,icon_found,observed,https://farmrpg.com/img/items/3493.png,/img/items/3493.png,3493.png,3493,3493,,
Orange Juice,orange juice,orange-juice,https://buddy.farm/i/orange-juice/,Orange Juice,icon_found,observed,https://farmrpg.com/img/items/orangejuice.png,/img/items/orangejuice.png,orangejuice.png,orangejuice,,,
Orange Ornament,orange ornament,orange-ornament,https://buddy.farm/i/orange-ornament/,Orange Ornament,icon_found,observed,https://farmrpg.com/img/items/cr_t_03_d.png,/img/items/cr_t_03_d.png,cr_t_03_d.png,cr_t_03_d,,,
Orange Scarf,orange scarf,orange-scarf,https://buddy.farm/i/orange-scarf/,Orange Scarf,icon_found,observed,https://farmrpg.com/img/items/orangescarf.png,/img/items/orangescarf.png,orangescarf.png,orangescarf,,,
Orange Shirt,orange shirt,orange-shirt,https://buddy.farm/i/orange-shirt/,Orange Shirt,icon_found,observed,https://farmrpg.com/img/items/orangeshirt.png,/img/items/orangeshirt.png,orangeshirt.png,orangeshirt,,,
Orange Twine,orange twine,orange-twine,https://buddy.farm/i/orange-twine/,Orange Twine,icon_found,observed,https://farmrpg.com/img/items/orangetwine.png,/img/items/orangetwine.png,orangetwine.png,orangetwine,,,
Orcafish,orcafish,orcafish,https://buddy.farm/i/orcafish/,Orcafish,icon_found,observed,https://farmrpg.com/img/items/3282.png,/img/items/3282.png,3282.png,3282,3282,,
Over The Moon,over the moon,over-the-moon,https://buddy.farm/i/over-the-moon/,Over The Moon,icon_found,observed,https://farmrpg.com/img/items/leekmeatcorn.png,/img/items/leekmeatcorn.png,leekmeatcorn.png,leekmeatcorn,,,
Owl Feather,owl feather,owl-feather,https://buddy.farm/i/owl-feather/,Owl Feather,icon_found,observed,https://farmrpg.com/img/items/owlfeather.png,/img/items/owlfeather.png,owlfeather.png,owlfeather,,,
Owl Guard Belt,owl guard belt,owl-guard-belt,https://buddy.farm/i/owl-guard-belt/,Owl Guard Belt,icon_found,observed,https://farmrpg.com/img/items/8708.png,/img/items/8708.png,8708.png,8708,8708,,
Painite,painite,painite,https://buddy.farm/i/painite/,Painite,icon_found,observed,https://farmrpg.com/img/items/painite.png,/img/items/painite.png,painite.png,painite,,,
Pair of Boots,pair of boots,pair-of-boots,https://buddy.farm/i/pair-of-boots/,Pair of Boots,icon_found,observed,https://farmrpg.com/img/items/pboot2.png,/img/items/pboot2.png,pboot2.png,pboot2,,,
Pair of Gold Boots,pair of gold boots,pair-of-gold-boots,https://buddy.farm/i/pair-of-gold-boots/,Pair of Gold Boots,icon_found,observed,https://farmrpg.com/img/items/gboots.png?2,/img/items/gboots.png,gboots.png,gboots,,,
Paper Receipt,paper receipt,paper-receipt,https://buddy.farm/i/paper-receipt/,Paper Receipt,icon_found,observed,https://farmrpg.com/img/items/7611.png,/img/items/7611.png,7611.png,7611,7611,,
Parade Balloon Buddy Doll,parade balloon buddy doll,parade-balloon-buddy-doll,https://buddy.farm/i/parade-balloon-buddy-doll/,Parade Balloon Buddy Doll,icon_found,observed,https://farmrpg.com/img/items/paradefloatbuddydoll.png,/img/items/paradefloatbuddydoll.png,paradefloatbuddydoll.png,paradefloatbuddydoll,,,
Party Hat,party hat,party-hat,https://buddy.farm/i/party-hat/,Party Hat,icon_found,observed,https://farmrpg.com/img/items/partyhat.png,/img/items/partyhat.png,partyhat.png,partyhat,,,
Party Horn,party horn,party-horn,https://buddy.farm/i/party-horn/,Party Horn,icon_found,observed,https://farmrpg.com/img/items/party_horn.png,/img/items/party_horn.png,party_horn.png,party_horn,,,
Pea Seeds,pea seeds,pea-seeds,https://buddy.farm/i/pea-seeds/,Pea Seeds,icon_found,observed,https://farmrpg.com/img/items/seeds_peas.png,/img/items/seeds_peas.png,seeds_peas.png,seeds_peas,,,
Peach,peach,peach,https://buddy.farm/i/peach/,Peach,icon_found,observed,https://farmrpg.com/img/items/peach.png,/img/items/peach.png,peach.png,peach,,,
Peach Juice,peach juice,peach-juice,https://buddy.farm/i/peach-juice/,Peach Juice,icon_found,observed,https://farmrpg.com/img/items/peachjuice.png,/img/items/peachjuice.png,peachjuice.png,peachjuice,,,
Peafowl Feather,peafowl feather,peafowl-feather,https://buddy.farm/i/peafowl-feather/,Peafowl Feather,icon_found,observed,https://farmrpg.com/img/items/2599.png?1,/img/items/2599.png,2599.png,2599,2599,,
Pear Grease,pear grease,pear-grease,https://buddy.farm/i/pear-grease/,Pear Grease,icon_found,observed,https://farmrpg.com/img/items/8957.png,/img/items/8957.png,8957.png,8957,8957,,
Pearl,pearl,pearl,https://buddy.farm/i/pearl/,Pearl,icon_found,observed,https://farmrpg.com/img/items/7876.PNG,/img/items/7876.PNG,7876.PNG,7876,7876,,
Pearl Berries,pearl berries,pearl-berries,https://buddy.farm/i/pearl-berries/,Pearl Berries,icon_found,observed,https://farmrpg.com/img/items/4488.png,/img/items/4488.png,4488.png,4488,4488,,
Pearl Berry Jam,pearl berry jam,pearl-berry-jam,https://buddy.farm/i/pearl-berry-jam/,Pearl Berry Jam,icon_found,observed,https://farmrpg.com/img/items/pbj.png,/img/items/pbj.png,pbj.png,pbj,,,
Pearl Necklace,pearl necklace,pearl-necklace,https://buddy.farm/i/pearl-necklace/,Pearl Necklace,icon_found,observed,https://farmrpg.com/img/items/pearlnecklace.png,/img/items/pearlnecklace.png,pearlnecklace.png,pearlnecklace,,,
Peas,peas,peas,https://buddy.farm/i/peas/,Peas,icon_found,observed,https://farmrpg.com/img/items/8259.PNG,/img/items/8259.PNG,8259.PNG,8259,8259,,
Peculiar Gem,peculiar gem,peculiar-gem,https://buddy.farm/i/peculiar-gem/,Peculiar Gem,icon_found,observed,https://farmrpg.com/img/items/4255.png,/img/items/4255.png,4255.png,4255,4255,,
Peg Leg,peg leg,peg-leg,https://buddy.farm/i/peg-leg/,Peg Leg,icon_found,observed,https://farmrpg.com/img/items/pegleg.png,/img/items/pegleg.png,pegleg.png,pegleg,,,
Pencil,pencil,pencil,https://buddy.farm/i/pencil/,Pencil,icon_found,observed,https://farmrpg.com/img/items/pencil_t_01.png,/img/items/pencil_t_01.png,pencil_t_01.png,pencil_t_01,,,
Pepper Seeds,pepper seeds,pepper-seeds,https://buddy.farm/i/pepper-seeds/,Pepper Seeds,icon_found,observed,https://farmrpg.com/img/items/seeds_peppers.png,/img/items/seeds_peppers.png,seeds_peppers.png,seeds_peppers,,,
Peppers,peppers,peppers,https://buddy.farm/i/peppers/,Peppers,icon_found,observed,https://farmrpg.com/img/items/8301.png,/img/items/8301.png,8301.png,8301,8301,,
Perfect Paint Palette,perfect paint palette,perfect-paint-palette,https://buddy.farm/i/perfect-paint-palette/,Perfect Paint Palette,icon_found,observed,https://farmrpg.com/img/items/palette.png,/img/items/palette.png,palette.png,palette,,,
Pet Treat,pet treat,pet-treat,https://buddy.farm/i/pet-treat/,Pet Treat,icon_found,observed,https://farmrpg.com/img/items/pettreat.png,/img/items/pettreat.png,pettreat.png,pettreat,,,
PHR Voucher,phr voucher,phr-voucher,https://buddy.farm/i/phr-voucher/,PHR Voucher,icon_found,observed,https://farmrpg.com/img/items/viri_3437.png,/img/items/viri_3437.png,viri_3437.png,viri_3437,,,
Pickaxe,pickaxe,pickaxe,https://buddy.farm/i/pickaxe/,Pickaxe,icon_found,observed,https://farmrpg.com/img/items/6687.png?2,/img/items/6687.png,6687.png,6687,6687,,
Picnic Basket 01,picnic basket 01,picnic-basket-01,https://buddy.farm/i/picnic-basket-01/,Picnic Basket 01,icon_found,observed,https://farmrpg.com/img/items/picnicbasket.png,/img/items/picnicbasket.png,picnicbasket.png,picnicbasket,,,
Pie,pie,pie,https://buddy.farm/i/pie/,Pie,icon_found,observed,https://farmrpg.com/img/items/5794.png,/img/items/5794.png,5794.png,5794,5794,,
Pie Pan,pie pan,pie-pan,https://buddy.farm/i/pie-pan/,Pie Pan,icon_found,observed,https://farmrpg.com/img/items/piepan.png,/img/items/piepan.png,piepan.png,piepan,,,
Piece 01,piece 01,piece-01,https://buddy.farm/i/piece-01/,Piece 01,icon_found,observed,https://farmrpg.com/img/items/piece01.png?1,/img/items/piece01.png,piece01.png,piece01,,,
Piece 03,piece 03,piece-03,https://buddy.farm/i/piece-03/,Piece 03,icon_found,observed,https://farmrpg.com/img/items/piece03.png?1,/img/items/piece03.png,piece03.png,piece03,,,
Piece 04,piece 04,piece-04,https://buddy.farm/i/piece-04/,Piece 04,icon_found,observed,https://farmrpg.com/img/items/piece04.png?1,/img/items/piece04.png,piece04.png,piece04,,,
Piece 07,piece 07,piece-07,https://buddy.farm/i/piece-07/,Piece 07,icon_found,observed,https://farmrpg.com/img/items/piece07.png?1,/img/items/piece07.png,piece07.png,piece07,,,
