item_name,candidate_buddy_url,generated_buddy_slug,extraction_status,recipe_type,http_status,page_title,recipe_book_item,cooking_level,base_time,ingredient_count,used_in_count,flags,notes
Water Bottle,https://buddy.farm/i/water-bottle/,water-bottle,no_recipe,,200,Water Bottle,,,,0,0,,
Water Lily,https://buddy.farm/i/water-lily/,water-lily,no_recipe,,200,Water Lily,,,,0,0,,
Water Orb,https://buddy.farm/i/water-orb/,water-orb,no_recipe,,200,Water Orb,,,,0,0,,
Watermelon,https://buddy.farm/i/watermelon/,watermelon,no_recipe,,200,Watermelon,,,,0,1,,
Watermelon Seeds,https://buddy.farm/i/watermelon-seeds/,watermelon-seeds,no_recipe,,200,Watermelon Seeds,,,,0,0,,
Wax Candle,https://buddy.farm/i/wax-candle/,wax-candle,no_recipe,,200,Wax Candle,,,,0,0,,
We Know Card,https://buddy.farm/i/we-know-card/,we-know-card,no_recipe,,200,We Know Card,,,,0,0,,
Welcome Card,https://buddy.farm/i/welcome-card/,welcome-card,no_recipe,,200,Welcome Card,,,,0,0,,
Werewolf Buddy Doll,https://buddy.farm/i/werewolf-buddy-doll/,werewolf-buddy-doll,no_recipe,,200,Werewolf Buddy Doll,,,,0,0,,
Wheat,https://buddy.farm/i/wheat/,wheat,no_recipe,,200,Wheat,,,,0,0,,
Wheat Seeds,https://buddy.farm/i/wheat-seeds/,wheat-seeds,no_recipe,,200,Wheat Seeds,,,,0,0,,
Whistle,https://buddy.farm/i/whistle/,whistle,no_recipe,,200,Whistle,,,,0,0,,
White Cloak,https://buddy.farm/i/white-cloak/,white-cloak,recipe_found,craft,200,White Cloak,,,,4,0,,
White Dye,https://buddy.farm/i/white-dye/,white-dye,recipe_found,craft,200,White Dye,,,,2,5,,
White Flowers,https://buddy.farm/i/white-flowers/,white-flowers,no_recipe,,200,White Flowers,,,,0,1,,
White Parchment,https://buddy.farm/i/white-parchment/,white-parchment,recipe_found,craft,200,White Parchment,,,,1,7,,
White Purse,https://buddy.farm/i/white-purse/,white-purse,recipe_found,craft,200,White Purse,,,,2,0,,
White Scarf,https://buddy.farm/i/white-scarf/,white-scarf,recipe_found,craft,200,White Scarf,,,,2,0,,
White Shirt,https://buddy.farm/i/white-shirt/,white-shirt,recipe_found,craft,200,White Shirt,,,,3,0,,
White Sugar,https://buddy.farm/i/white-sugar/,white-sugar,no_recipe,,200,White Sugar,,,,0,2,,
White Truffle,https://buddy.farm/i/white-truffle/,white-truffle,no_recipe,,200,White Truffle,,,,0,0,,
White Twine,https://buddy.farm/i/white-twine/,white-twine,recipe_found,craft,200,White Twine,,,,2,0,,
Wine,https://buddy.farm/i/wine/,wine,recipe_found,craft,200,Wine,,,,2,0,,
Winged Amulet,https://buddy.farm/i/winged-amulet/,winged-amulet,no_recipe,,200,Winged Amulet,,,,0,0,,
Winter Basket,https://buddy.farm/i/winter-basket/,winter-basket,no_recipe,,200,Winter Basket,,,,0,0,,
Wishbone Necklace,https://buddy.farm/i/wishbone-necklace/,wishbone-necklace,no_recipe,,200,Wishbone Necklace,,,,0,0,,
Witch Hat,https://buddy.farm/i/witch-hat/,witch-hat,no_recipe,,200,Witch Hat,,,,0,0,,
Witch's Brew,https://buddy.farm/i/witch-s-brew/,witch-s-brew,no_recipe,,200,Witch's Brew,,,,0,0,,
Witch's Broom,https://buddy.farm/i/witch-s-broom/,witch-s-broom,no_recipe,,200,Witch's Broom,,,,0,0,,
Wizard Hat,https://buddy.farm/i/wizard-hat/,wizard-hat,recipe_found,craft,200,Wizard Hat,,,,3,0,,
Wizard's Second Favorite Feather,https://buddy.farm/i/wizard-s-second-favorite-feather/,wizard-s-second-favorite-feather,no_recipe,,200,Wizard's Second Favorite Feather,,,,0,0,,
Wood,https://buddy.farm/i/wood/,wood,no_recipe,,200,Wood,,,,0,20,,
Wooden Barrel,https://buddy.farm/i/wooden-barrel/,wooden-barrel,recipe_found,craft,200,Wooden Barrel,,,,3,1,,
Wooden Bow,https://buddy.farm/i/wooden-bow/,wooden-bow,recipe_found,craft,200,Wooden Bow,,,,4,0,,
Wooden Box,https://buddy.farm/i/wooden-box/,wooden-box,recipe_found,craft,200,Wooden Box,,,,2,1,,
Wooden Button,https://buddy.farm/i/wooden-button/,wooden-button,recipe_found,craft,200,Wooden Button,,,,2,3,,
Wooden Mask,https://buddy.farm/i/wooden-mask/,wooden-mask,no_recipe,,200,Wooden Mask,,,,0,0,,
Wooden Pipe,https://buddy.farm/i/wooden-pipe/,wooden-pipe,no_recipe,,200,Wooden Pipe,,,,0,0,,
Wooden Plank,https://buddy.farm/i/wooden-plank/,wooden-plank,recipe_found,craft,200,Wooden Plank,,,,2,11,,
Wooden Shield,https://buddy.farm/i/wooden-shield/,wooden-shield,recipe_found,craft,200,Wooden Shield,,,,3,2,,
Wooden Spear,https://buddy.farm/i/wooden-spear/,wooden-spear,recipe_found,craft,200,Wooden Spear,,,,3,0,,
Wooden Sword,https://buddy.farm/i/wooden-sword/,wooden-sword,recipe_found,craft,200,Wooden Sword,,,,3,0,,
Wooden Table,https://buddy.farm/i/wooden-table/,wooden-table,recipe_found,craft,200,Wooden Table,,,,3,0,,
World Globe,https://buddy.farm/i/world-globe/,world-globe,no_recipe,,200,World Globe,,,,0,0,,
Worms,https://buddy.farm/i/worms/,worms,no_recipe,,200,Worms,,,,0,1,,
Wrench,https://buddy.farm/i/wrench/,wrench,recipe_found,craft,200,Wrench,,,,2,1,,
Y73841 Blueprint,https://buddy.farm/i/y73841-blueprint/,y73841-blueprint,no_recipe,,200,Y73841 Blueprint,,,,0,1,,
Y73841 Detector,https://buddy.farm/i/y73841-detector/,y73841-detector,recipe_found,craft,200,Y73841 Detector,,,,7,0,,
Yarn,https://buddy.farm/i/yarn/,yarn,recipe_found,craft,200,Yarn,,,,1,10,,
Yellow Bag,https://buddy.farm/i/yellow-bag/,yellow-bag,recipe_found,craft,200,Yellow Bag,,,,2,0,,
Yellow Butterfly,https://buddy.farm/i/yellow-butterfly/,yellow-butterfly,recipe_found,craft,200,Yellow Butterfly,,,,4,0,,
Yellow Dye,https://buddy.farm/i/yellow-dye/,yellow-dye,recipe_found,craft,200,Yellow Dye,,,,2,8,,
Yellow Flowers,https://buddy.farm/i/yellow-flowers/,yellow-flowers,no_recipe,,200,Yellow Flowers,,,,0,1,,
Yellow Ornament,https://buddy.farm/i/yellow-ornament/,yellow-ornament,no_recipe,,200,Yellow Ornament,,,,0,0,,
Yellow Perch,https://buddy.farm/i/yellow-perch/,yellow-perch,no_recipe,,200,Yellow Perch,,,,0,0,,
Yellow Purse,https://buddy.farm/i/yellow-purse/,yellow-purse,recipe_found,craft,200,Yellow Purse,,,,2,0,,
Yellow Scarf,https://buddy.farm/i/yellow-scarf/,yellow-scarf,recipe_found,craft,200,Yellow Scarf,,,,2,0,,
Yellow Shirt,https://buddy.farm/i/yellow-shirt/,yellow-shirt,recipe_found,craft,200,Yellow Shirt,,,,3,0,,
Yellow Twine,https://buddy.farm/i/yellow-twine/,yellow-twine,recipe_found,craft,200,Yellow Twine,,,,2,0,,
Yellow Watermelon,https://buddy.farm/i/yellow-watermelon/,yellow-watermelon,no_recipe,,200,Yellow Watermelon,,,,0,0,,
You Rock Card,https://buddy.farm/i/you-rock-card/,you-rock-card,no_recipe,,200,You Rock Card,,,,0,0,,
YoYo,https://buddy.farm/i/yoyo/,yoyo,no_recipe,,200,YoYo,,,,0,0,,
Yule Goat,https://buddy.farm/i/yule-goat/,yule-goat,no_recipe,,200,Yule Goat,,,,0,0,,
Zho's Dagger,https://buddy.farm/i/zho-s-dagger/,zho-s-dagger,no_recipe,,200,Zho's Dagger,,,,0,0,,
Zombie Buddy Doll,https://buddy.farm/i/zombie-buddy-doll/,zombie-buddy-doll,no_recipe,,200,Zombie Buddy Doll,,,,0,0,,
