openable_item_name,openable_canonical_key,content_item_name,content_canonical_key,quantity_per_open,quantity_min,quantity_max,quantity_kind,evidence,notes,source_url,page_data_url,cache_file_name,parser_version
Apple Basket,apple basket,Apple Pie,apple pie,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/apple-basket/,https://buddy.farm/page-data/i/apple-basket/page-data.json,apple-basket__apple-basket.json,buddy-item-multi-source-v1
Grab Bag 07,grab bag 07,Goldgill,goldgill,,1,5,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/grab-bag-07/,https://buddy.farm/page-data/i/grab-bag-07/page-data.json,grab-bag-07__grab-bag-07.json,buddy-item-multi-source-v1
Grab Bag 08,grab bag 08,Small Key,small key,,1,5,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/grab-bag-08/,https://buddy.farm/page-data/i/grab-bag-08/page-data.json,grab-bag-08__grab-bag-08.json,buddy-item-multi-source-v1
Grab Bag 08,grab bag 08,Square Key,square key,,1,5,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/grab-bag-08/,https://buddy.farm/page-data/i/grab-bag-08/page-data.json,grab-bag-08__grab-bag-08.json,buddy-item-multi-source-v1
Grab Bag 08,grab bag 08,Treasure Key,treasure key,,1,3,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/grab-bag-08/,https://buddy.farm/page-data/i/grab-bag-08/page-data.json,grab-bag-08__grab-bag-08.json,buddy-item-multi-source-v1
Grab Bag 08,grab bag 08,Skeleton Key,skeleton key,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/grab-bag-08/,https://buddy.farm/page-data/i/grab-bag-08/page-data.json,grab-bag-08__grab-bag-08.json,buddy-item-multi-source-v1
Green Backpack,green backpack,3-leaf Clover,3 leaf clover,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/green-backpack/,https://buddy.farm/page-data/i/green-backpack/page-data.json,green-backpack__green-backpack.json,buddy-item-multi-source-v1
Green Backpack,green backpack,4-leaf Clover,4 leaf clover,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/green-backpack/,https://buddy.farm/page-data/i/green-backpack/page-data.json,green-backpack__green-backpack.json,buddy-item-multi-source-v1
Green Backpack,green backpack,Pot of Gold (Large),pot of gold large,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/green-backpack/,https://buddy.farm/page-data/i/green-backpack/page-data.json,green-backpack__green-backpack.json,buddy-item-multi-source-v1
Green Backpack,green backpack,Pot of Gold (Medium),pot of gold medium,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/green-backpack/,https://buddy.farm/page-data/i/green-backpack/page-data.json,green-backpack__green-backpack.json,buddy-item-multi-source-v1
Green Backpack,green backpack,Pot of Gold (Small),pot of gold small,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/green-backpack/,https://buddy.farm/page-data/i/green-backpack/page-data.json,green-backpack__green-backpack.json,buddy-item-multi-source-v1
Green Backpack,green backpack,Gold Shamrock,gold shamrock,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/green-backpack/,https://buddy.farm/page-data/i/green-backpack/page-data.json,green-backpack__green-backpack.json,buddy-item-multi-source-v1
Green Backpack,green backpack,Shillelagh,shillelagh,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/green-backpack/,https://buddy.farm/page-data/i/green-backpack/page-data.json,green-backpack__green-backpack.json,buddy-item-multi-source-v1
Harvest Bundle 01,harvest bundle 01,Grape Juice,grape juice,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/harvest-bundle-01/,https://buddy.farm/page-data/i/harvest-bundle-01/page-data.json,harvest-bundle-01__harvest-bundle-01.json,buddy-item-multi-source-v1
Harvest Bundle 01,harvest bundle 01,Spooky Cookies,spooky cookies,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/harvest-bundle-01/,https://buddy.farm/page-data/i/harvest-bundle-01/page-data.json,harvest-bundle-01__harvest-bundle-01.json,buddy-item-multi-source-v1
Harvest Bundle 01,harvest bundle 01,Breakfast Boost,breakfast boost,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/harvest-bundle-01/,https://buddy.farm/page-data/i/harvest-bundle-01/page-data.json,harvest-bundle-01__harvest-bundle-01.json,buddy-item-multi-source-v1
Harvest Bundle 01,harvest bundle 01,Happy Cookies,happy cookies,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/harvest-bundle-01/,https://buddy.farm/page-data/i/harvest-bundle-01/page-data.json,harvest-bundle-01__harvest-bundle-01.json,buddy-item-multi-source-v1
Harvest Bundle 01,harvest bundle 01,Lovely Cookies,lovely cookies,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/harvest-bundle-01/,https://buddy.farm/page-data/i/harvest-bundle-01/page-data.json,harvest-bundle-01__harvest-bundle-01.json,buddy-item-multi-source-v1
Harvest Bundle 01,harvest bundle 01,Spooky Pie,spooky pie,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/harvest-bundle-01/,https://buddy.farm/page-data/i/harvest-bundle-01/page-data.json,harvest-bundle-01__harvest-bundle-01.json,buddy-item-multi-source-v1
Harvest Bundle 01,harvest bundle 01,Prune Juice,prune juice,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/harvest-bundle-01/,https://buddy.farm/page-data/i/harvest-bundle-01/page-data.json,harvest-bundle-01__harvest-bundle-01.json,buddy-item-multi-source-v1
Harvest Bundle 01,harvest bundle 01,Veggie Juice,veggie juice,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/harvest-bundle-01/,https://buddy.farm/page-data/i/harvest-bundle-01/page-data.json,harvest-bundle-01__harvest-bundle-01.json,buddy-item-multi-source-v1
Heart-shaped Box 01,heart shaped box 01,Apple,apple,50,50,50,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-01/,https://buddy.farm/page-data/i/heart-shaped-box-01/page-data.json,heart-shaped-box-01__heart-shaped-box-01.json,buddy-item-multi-source-v1
Heart-shaped Box 01,heart shaped box 01,Hearts,hearts,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-01/,https://buddy.farm/page-data/i/heart-shaped-box-01/page-data.json,heart-shaped-box-01__heart-shaped-box-01.json,buddy-item-multi-source-v1
Heart-shaped Box 01,heart shaped box 01,Lovely Cookies,lovely cookies,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-01/,https://buddy.farm/page-data/i/heart-shaped-box-01/page-data.json,heart-shaped-box-01__heart-shaped-box-01.json,buddy-item-multi-source-v1
Heart-shaped Box 01,heart shaped box 01,Void Bag 01,void bag 01,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-01/,https://buddy.farm/page-data/i/heart-shaped-box-01/page-data.json,heart-shaped-box-01__heart-shaped-box-01.json,buddy-item-multi-source-v1
Heart-shaped Box 01,heart shaped box 01,Heart-shaped Gem,heart shaped gem,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-01/,https://buddy.farm/page-data/i/heart-shaped-box-01/page-data.json,heart-shaped-box-01__heart-shaped-box-01.json,buddy-item-multi-source-v1
Heart-shaped Box 01,heart shaped box 01,Boltonic Love Potion 4,boltonic love potion 4,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-01/,https://buddy.farm/page-data/i/heart-shaped-box-01/page-data.json,heart-shaped-box-01__heart-shaped-box-01.json,buddy-item-multi-source-v1
Heart-shaped Box 01,heart shaped box 01,Valentines Card,valentines card,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-01/,https://buddy.farm/page-data/i/heart-shaped-box-01/page-data.json,heart-shaped-box-01__heart-shaped-box-01.json,buddy-item-multi-source-v1
Heart-shaped Box 02,heart shaped box 02,Apple,apple,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-02/,https://buddy.farm/page-data/i/heart-shaped-box-02/page-data.json,heart-shaped-box-02__heart-shaped-box-02.json,buddy-item-multi-source-v1
Heart-shaped Box 02,heart shaped box 02,Piece of Heart,piece of heart,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-02/,https://buddy.farm/page-data/i/heart-shaped-box-02/page-data.json,heart-shaped-box-02__heart-shaped-box-02.json,buddy-item-multi-source-v1
Heart-shaped Box 02,heart shaped box 02,Gare Bear,gare bear,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-02/,https://buddy.farm/page-data/i/heart-shaped-box-02/page-data.json,heart-shaped-box-02__heart-shaped-box-02.json,buddy-item-multi-source-v1
Heart-shaped Box 02,heart shaped box 02,Heart Candies,heart candies,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-02/,https://buddy.farm/page-data/i/heart-shaped-box-02/page-data.json,heart-shaped-box-02__heart-shaped-box-02.json,buddy-item-multi-source-v1
Heart-shaped Box 02,heart shaped box 02,Valentines Card,valentines card,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-02/,https://buddy.farm/page-data/i/heart-shaped-box-02/page-data.json,heart-shaped-box-02__heart-shaped-box-02.json,buddy-item-multi-source-v1
Heart-shaped Box 02,heart shaped box 02,Lovely Cookies,lovely cookies,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-02/,https://buddy.farm/page-data/i/heart-shaped-box-02/page-data.json,heart-shaped-box-02__heart-shaped-box-02.json,buddy-item-multi-source-v1
Heart-shaped Box 02,heart shaped box 02,Heart-shaped Gem,heart shaped gem,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-02/,https://buddy.farm/page-data/i/heart-shaped-box-02/page-data.json,heart-shaped-box-02__heart-shaped-box-02.json,buddy-item-multi-source-v1
Heart-shaped Box 03,heart shaped box 03,Piece of Heart,piece of heart,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-03/,https://buddy.farm/page-data/i/heart-shaped-box-03/page-data.json,heart-shaped-box-03__heart-shaped-box-03.json,buddy-item-multi-source-v1
Heart-shaped Box 03,heart shaped box 03,Travel Voucher,travel voucher,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-03/,https://buddy.farm/page-data/i/heart-shaped-box-03/page-data.json,heart-shaped-box-03__heart-shaped-box-03.json,buddy-item-multi-source-v1
Heart-shaped Box 03,heart shaped box 03,Large Net,large net,125,125,125,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-03/,https://buddy.farm/page-data/i/heart-shaped-box-03/page-data.json,heart-shaped-box-03__heart-shaped-box-03.json,buddy-item-multi-source-v1
Heart-shaped Box 03,heart shaped box 03,Valentines Card,valentines card,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-03/,https://buddy.farm/page-data/i/heart-shaped-box-03/page-data.json,heart-shaped-box-03__heart-shaped-box-03.json,buddy-item-multi-source-v1
Heart-shaped Box 03,heart shaped box 03,Arnold Palmer,arnold palmer,125,125,125,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-03/,https://buddy.farm/page-data/i/heart-shaped-box-03/page-data.json,heart-shaped-box-03__heart-shaped-box-03.json,buddy-item-multi-source-v1
Heart-shaped Box 03,heart shaped box 03,Heart-shaped Gem,heart shaped gem,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-03/,https://buddy.farm/page-data/i/heart-shaped-box-03/page-data.json,heart-shaped-box-03__heart-shaped-box-03.json,buddy-item-multi-source-v1
Heart-shaped Box 03,heart shaped box 03,Lovely Cookies,lovely cookies,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-03/,https://buddy.farm/page-data/i/heart-shaped-box-03/page-data.json,heart-shaped-box-03__heart-shaped-box-03.json,buddy-item-multi-source-v1
Heart-shaped Box 03,heart shaped box 03,Gare Bear,gare bear,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-03/,https://buddy.farm/page-data/i/heart-shaped-box-03/page-data.json,heart-shaped-box-03__heart-shaped-box-03.json,buddy-item-multi-source-v1
Heart-shaped Box 03,heart shaped box 03,Heart Candies,heart candies,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-03/,https://buddy.farm/page-data/i/heart-shaped-box-03/page-data.json,heart-shaped-box-03__heart-shaped-box-03.json,buddy-item-multi-source-v1
Heart-shaped Box 03,heart shaped box 03,PHR Voucher,phr voucher,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-03/,https://buddy.farm/page-data/i/heart-shaped-box-03/page-data.json,heart-shaped-box-03__heart-shaped-box-03.json,buddy-item-multi-source-v1
Heart-shaped Box 03,heart shaped box 03,Lovely Rose,lovely rose,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/heart-shaped-box-03/,https://buddy.farm/page-data/i/heart-shaped-box-03/page-data.json,heart-shaped-box-03__heart-shaped-box-03.json,buddy-item-multi-source-v1
Holger's Lunch Box,holger s lunch box,Over The Moon,over the moon,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/holger-s-lunch-box/,https://buddy.farm/page-data/i/holger-s-lunch-box/page-data.json,holger-s-lunch-box__holger-s-lunch-box.json,buddy-item-multi-source-v1
Holger's Lunch Box,holger s lunch box,Quandary Chowder,quandary chowder,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/holger-s-lunch-box/,https://buddy.farm/page-data/i/holger-s-lunch-box/page-data.json,holger-s-lunch-box__holger-s-lunch-box.json,buddy-item-multi-source-v1
Holger's Lunch Box,holger s lunch box,Shrimp-a-Plenty,shrimp a plenty,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/holger-s-lunch-box/,https://buddy.farm/page-data/i/holger-s-lunch-box/page-data.json,holger-s-lunch-box__holger-s-lunch-box.json,buddy-item-multi-source-v1
