output_canonical_key,output_item_name,input_order,input_item_name,input_canonical_key,quantity,source_url,page_data_url,cache_file_name,parser_version,flags,notes
pitchfork,Pitchfork,5,Emberstone,emberstone,1,https://buddy.farm/i/pitchfork/,https://buddy.farm/page-data/i/pitchfork/page-data.json,pitchfork__pitchfork.json,buddy-item-multi-source-v1,,
polished boot,Polished Boot,1,Corn Oil,corn oil,1,https://buddy.farm/i/polished-boot/,https://buddy.farm/page-data/i/polished-boot/page-data.json,polished-boot__polished-boot.json,buddy-item-multi-source-v1,,
polished boot,Polished Boot,2,Old Boot,old boot,1,https://buddy.farm/i/polished-boot/,https://buddy.farm/page-data/i/polished-boot/page-data.json,polished-boot__polished-boot.json,buddy-item-multi-source-v1,,
potato battery,Potato Battery,1,Steel Wire,steel wire,4,https://buddy.farm/i/potato-battery/,https://buddy.farm/page-data/i/potato-battery/page-data.json,potato-battery__potato-battery.json,buddy-item-multi-source-v1,,
potato battery,Potato Battery,2,Nails,nails,4,https://buddy.farm/i/potato-battery/,https://buddy.farm/page-data/i/potato-battery/page-data.json,potato-battery__potato-battery.json,buddy-item-multi-source-v1,,
potato battery,Potato Battery,3,Potato,potato,8,https://buddy.farm/i/potato-battery/,https://buddy.farm/page-data/i/potato-battery/page-data.json,potato-battery__potato-battery.json,buddy-item-multi-source-v1,,
potato battery,Potato Battery,4,Transistor,transistor,8,https://buddy.farm/i/potato-battery/,https://buddy.farm/page-data/i/potato-battery/page-data.json,potato-battery__potato-battery.json,buddy-item-multi-source-v1,,
potato battery,Potato Battery,5,Spool of Copper,spool of copper,1,https://buddy.farm/i/potato-battery/,https://buddy.farm/page-data/i/potato-battery/page-data.json,potato-battery__potato-battery.json,buddy-item-multi-source-v1,,
power monitor,Power Monitor,1,Pocket Watch,pocket watch,1,https://buddy.farm/i/power-monitor/,https://buddy.farm/page-data/i/power-monitor/page-data.json,power-monitor__power-monitor.json,buddy-item-multi-source-v1,,
power monitor,Power Monitor,2,Copper Wire,copper wire,1,https://buddy.farm/i/power-monitor/,https://buddy.farm/page-data/i/power-monitor/page-data.json,power-monitor__power-monitor.json,buddy-item-multi-source-v1,,
power monitor,Power Monitor,3,Broken Pipe,broken pipe,1,https://buddy.farm/i/power-monitor/,https://buddy.farm/page-data/i/power-monitor/page-data.json,power-monitor__power-monitor.json,buddy-item-multi-source-v1,,
power monitor,Power Monitor,4,Iron,iron,10,https://buddy.farm/i/power-monitor/,https://buddy.farm/page-data/i/power-monitor/page-data.json,power-monitor__power-monitor.json,buddy-item-multi-source-v1,,
power monitor,Power Monitor,5,Transistor,transistor,5,https://buddy.farm/i/power-monitor/,https://buddy.farm/page-data/i/power-monitor/page-data.json,power-monitor__power-monitor.json,buddy-item-multi-source-v1,,
propeller hat,Propeller Hat,1,Green Dye,green dye,2,https://buddy.farm/i/propeller-hat/,https://buddy.farm/page-data/i/propeller-hat/page-data.json,propeller-hat__propeller-hat.json,buddy-item-multi-source-v1,,
propeller hat,Propeller Hat,2,Hammer,hammer,1,https://buddy.farm/i/propeller-hat/,https://buddy.farm/page-data/i/propeller-hat/page-data.json,propeller-hat__propeller-hat.json,buddy-item-multi-source-v1,,
propeller hat,Propeller Hat,3,Blue Dye,blue dye,2,https://buddy.farm/i/propeller-hat/,https://buddy.farm/page-data/i/propeller-hat/page-data.json,propeller-hat__propeller-hat.json,buddy-item-multi-source-v1,,
propeller hat,Propeller Hat,4,Red Dye,red dye,2,https://buddy.farm/i/propeller-hat/,https://buddy.farm/page-data/i/propeller-hat/page-data.json,propeller-hat__propeller-hat.json,buddy-item-multi-source-v1,,
propeller hat,Propeller Hat,5,Yellow Dye,yellow dye,2,https://buddy.farm/i/propeller-hat/,https://buddy.farm/page-data/i/propeller-hat/page-data.json,propeller-hat__propeller-hat.json,buddy-item-multi-source-v1,,
propeller hat,Propeller Hat,6,Cloth,cloth,25,https://buddy.farm/i/propeller-hat/,https://buddy.farm/page-data/i/propeller-hat/page-data.json,propeller-hat__propeller-hat.json,buddy-item-multi-source-v1,,
propeller hat,Propeller Hat,7,Tin Scraps,tin scraps,2,https://buddy.farm/i/propeller-hat/,https://buddy.farm/page-data/i/propeller-hat/page-data.json,propeller-hat__propeller-hat.json,buddy-item-multi-source-v1,,
purple bag,Purple Bag,1,Leather Bag,leather bag,1,https://buddy.farm/i/purple-bag/,https://buddy.farm/page-data/i/purple-bag/page-data.json,purple-bag__purple-bag.json,buddy-item-multi-source-v1,,
purple bag,Purple Bag,2,Purple Dye,purple dye,1,https://buddy.farm/i/purple-bag/,https://buddy.farm/page-data/i/purple-bag/page-data.json,purple-bag__purple-bag.json,buddy-item-multi-source-v1,,
purple butterfly,Purple Butterfly,1,Wood,wood,1,https://buddy.farm/i/purple-butterfly/,https://buddy.farm/page-data/i/purple-butterfly/page-data.json,purple-butterfly__purple-butterfly.json,buddy-item-multi-source-v1,,
purple butterfly,Purple Butterfly,2,Caterpillar,caterpillar,1,https://buddy.farm/i/purple-butterfly/,https://buddy.farm/page-data/i/purple-butterfly/page-data.json,purple-butterfly__purple-butterfly.json,buddy-item-multi-source-v1,,
purple butterfly,Purple Butterfly,3,Purple Dye,purple dye,1,https://buddy.farm/i/purple-butterfly/,https://buddy.farm/page-data/i/purple-butterfly/page-data.json,purple-butterfly__purple-butterfly.json,buddy-item-multi-source-v1,,
purple butterfly,Purple Butterfly,4,Silk,silk,3,https://buddy.farm/i/purple-butterfly/,https://buddy.farm/page-data/i/purple-butterfly/page-data.json,purple-butterfly__purple-butterfly.json,buddy-item-multi-source-v1,,
purple diary,Purple Diary,1,Purple Parchment,purple parchment,1,https://buddy.farm/i/purple-diary/,https://buddy.farm/page-data/i/purple-diary/page-data.json,purple-diary__purple-diary.json,buddy-item-multi-source-v1,,
purple diary,Purple Diary,2,Mushroom Paste,mushroom paste,1,https://buddy.farm/i/purple-diary/,https://buddy.farm/page-data/i/purple-diary/page-data.json,purple-diary__purple-diary.json,buddy-item-multi-source-v1,,
purple diary,Purple Diary,3,White Parchment,white parchment,1,https://buddy.farm/i/purple-diary/,https://buddy.farm/page-data/i/purple-diary/page-data.json,purple-diary__purple-diary.json,buddy-item-multi-source-v1,,
purple dye,Purple Dye,1,Purple Flower,purple flower,10,https://buddy.farm/i/purple-dye/,https://buddy.farm/page-data/i/purple-dye/page-data.json,purple-dye__purple-dye.json,buddy-item-multi-source-v1,,
purple dye,Purple Dye,2,Glass Bottle,glass bottle,1,https://buddy.farm/i/purple-dye/,https://buddy.farm/page-data/i/purple-dye/page-data.json,purple-dye__purple-dye.json,buddy-item-multi-source-v1,,
purple parchment,Purple Parchment,1,Purple Flower,purple flower,3,https://buddy.farm/i/purple-parchment/,https://buddy.farm/page-data/i/purple-parchment/page-data.json,purple-parchment__purple-parchment.json,buddy-item-multi-source-v1,,
purple shirt,Purple Shirt,1,Purple Dye,purple dye,1,https://buddy.farm/i/purple-shirt/,https://buddy.farm/page-data/i/purple-shirt/page-data.json,purple-shirt__purple-shirt.json,buddy-item-multi-source-v1,,
purple shirt,Purple Shirt,2,Sewing Needle,sewing needle,1,https://buddy.farm/i/purple-shirt/,https://buddy.farm/page-data/i/purple-shirt/page-data.json,purple-shirt__purple-shirt.json,buddy-item-multi-source-v1,,
purple shirt,Purple Shirt,3,Cloth,cloth,10,https://buddy.farm/i/purple-shirt/,https://buddy.farm/page-data/i/purple-shirt/page-data.json,purple-shirt__purple-shirt.json,buddy-item-multi-source-v1,,
purple twine,Purple Twine,1,Twine,twine,1,https://buddy.farm/i/purple-twine/,https://buddy.farm/page-data/i/purple-twine/page-data.json,purple-twine__purple-twine.json,buddy-item-multi-source-v1,,
purple twine,Purple Twine,2,Purple Dye,purple dye,1,https://buddy.farm/i/purple-twine/,https://buddy.farm/page-data/i/purple-twine/page-data.json,purple-twine__purple-twine.json,buddy-item-multi-source-v1,,
pyrite,Pyrite,1,Unpolished Pyrite,unpolished pyrite,2,https://buddy.farm/i/pyrite/,https://buddy.farm/page-data/i/pyrite/page-data.json,pyrite__pyrite.json,buddy-item-multi-source-v1,,
quandary chowder,Quandary Chowder,1,Corn Oil,corn oil,1,https://buddy.farm/i/quandary-chowder/,https://buddy.farm/page-data/i/quandary-chowder/page-data.json,quandary-chowder__quandary-chowder.json,buddy-item-multi-source-v1,,
quandary chowder,Quandary Chowder,2,Milk,milk,10,https://buddy.farm/i/quandary-chowder/,https://buddy.farm/page-data/i/quandary-chowder/page-data.json,quandary-chowder__quandary-chowder.json,buddy-item-multi-source-v1,,
quandary chowder,Quandary Chowder,3,Bacon,bacon,2,https://buddy.farm/i/quandary-chowder/,https://buddy.farm/page-data/i/quandary-chowder/page-data.json,quandary-chowder__quandary-chowder.json,buddy-item-multi-source-v1,,
quandary chowder,Quandary Chowder,4,Carrot,carrot,3,https://buddy.farm/i/quandary-chowder/,https://buddy.farm/page-data/i/quandary-chowder/page-data.json,quandary-chowder__quandary-chowder.json,buddy-item-multi-source-v1,,
quandary chowder,Quandary Chowder,5,Red Berries,red berries,3,https://buddy.farm/i/quandary-chowder/,https://buddy.farm/page-data/i/quandary-chowder/page-data.json,quandary-chowder__quandary-chowder.json,buddy-item-multi-source-v1,,
quandary chowder,Quandary Chowder,6,Herbs,herbs,2,https://buddy.farm/i/quandary-chowder/,https://buddy.farm/page-data/i/quandary-chowder/page-data.json,quandary-chowder__quandary-chowder.json,buddy-item-multi-source-v1,,
quandary chowder,Quandary Chowder,7,Bone Broth,bone broth,1,https://buddy.farm/i/quandary-chowder/,https://buddy.farm/page-data/i/quandary-chowder/page-data.json,quandary-chowder__quandary-chowder.json,buddy-item-multi-source-v1,,
quandary chowder,Quandary Chowder,8,Coal,coal,240,https://buddy.farm/i/quandary-chowder/,https://buddy.farm/page-data/i/quandary-chowder/page-data.json,quandary-chowder__quandary-chowder.json,buddy-item-multi-source-v1,,
quandary chowder,Quandary Chowder,9,Corn,corn,16,https://buddy.farm/i/quandary-chowder/,https://buddy.farm/page-data/i/quandary-chowder/page-data.json,quandary-chowder__quandary-chowder.json,buddy-item-multi-source-v1,,
quandary chowder,Quandary Chowder,10,Salt,salt,1,https://buddy.farm/i/quandary-chowder/,https://buddy.farm/page-data/i/quandary-chowder/page-data.json,quandary-chowder__quandary-chowder.json,buddy-item-multi-source-v1,,
quandary chowder,Quandary Chowder,11,Potato,potato,5,https://buddy.farm/i/quandary-chowder/,https://buddy.farm/page-data/i/quandary-chowder/page-data.json,quandary-chowder__quandary-chowder.json,buddy-item-multi-source-v1,,
quandary chowder,Quandary Chowder,12,Cooking Pot,cooking pot,1,https://buddy.farm/i/quandary-chowder/,https://buddy.farm/page-data/i/quandary-chowder/page-data.json,quandary-chowder__quandary-chowder.json,buddy-item-multi-source-v1,,
re taw pail,Re'taw Pail,1,Bucket,bucket,1,https://buddy.farm/i/re-taw-pail/,https://buddy.farm/page-data/i/re-taw-pail/page-data.json,re-taw-pail__re-taw-pail.json,buddy-item-multi-source-v1,,
re taw pail,Re'taw Pail,2,Mushroom Paste,mushroom paste,4,https://buddy.farm/i/re-taw-pail/,https://buddy.farm/page-data/i/re-taw-pail/page-data.json,re-taw-pail__re-taw-pail.json,buddy-item-multi-source-v1,,
re taw pail,Re'taw Pail,3,Re'taw,re taw,5,https://buddy.farm/i/re-taw-pail/,https://buddy.farm/page-data/i/re-taw-pail/page-data.json,re-taw-pail__re-taw-pail.json,buddy-item-multi-source-v1,,
red berry pie,Red Berry Pie,1,Milk,milk,1,https://buddy.farm/i/red-berry-pie/,https://buddy.farm/page-data/i/red-berry-pie/page-data.json,red-berry-pie__red-berry-pie.json,buddy-item-multi-source-v1,,
red berry pie,Red Berry Pie,2,Red Berries,red berries,200,https://buddy.farm/i/red-berry-pie/,https://buddy.farm/page-data/i/red-berry-pie/page-data.json,red-berry-pie__red-berry-pie.json,buddy-item-multi-source-v1,,
red berry pie,Red Berry Pie,3,Pie Pan,pie pan,1,https://buddy.farm/i/red-berry-pie/,https://buddy.farm/page-data/i/red-berry-pie/page-data.json,red-berry-pie__red-berry-pie.json,buddy-item-multi-source-v1,,
red berry pie,Red Berry Pie,4,Sweet Root,sweet root,100,https://buddy.farm/i/red-berry-pie/,https://buddy.farm/page-data/i/red-berry-pie/page-data.json,red-berry-pie__red-berry-pie.json,buddy-item-multi-source-v1,,
red berry pie,Red Berry Pie,5,Coal,coal,750,https://buddy.farm/i/red-berry-pie/,https://buddy.farm/page-data/i/red-berry-pie/page-data.json,red-berry-pie__red-berry-pie.json,buddy-item-multi-source-v1,,
red berry pie,Red Berry Pie,6,Flour,flour,25,https://buddy.farm/i/red-berry-pie/,https://buddy.farm/page-data/i/red-berry-pie/page-data.json,red-berry-pie__red-berry-pie.json,buddy-item-multi-source-v1,,
red berry pie,Red Berry Pie,7,Eggs,eggs,10,https://buddy.farm/i/red-berry-pie/,https://buddy.farm/page-data/i/red-berry-pie/page-data.json,red-berry-pie__red-berry-pie.json,buddy-item-multi-source-v1,,
red berry pie,Red Berry Pie,8,Salt,salt,10,https://buddy.farm/i/red-berry-pie/,https://buddy.farm/page-data/i/red-berry-pie/page-data.json,red-berry-pie__red-berry-pie.json,buddy-item-multi-source-v1,,
red berry pie,Red Berry Pie,9,Butter,butter,5,https://buddy.farm/i/red-berry-pie/,https://buddy.farm/page-data/i/red-berry-pie/page-data.json,red-berry-pie__red-berry-pie.json,buddy-item-multi-source-v1,,
red brick,Red Brick,1,Straw,straw,50,https://buddy.farm/i/red-brick/,https://buddy.farm/page-data/i/red-brick/page-data.json,red-brick__red-brick.json,buddy-item-multi-source-v1,,
red brick,Red Brick,2,Sand,sand,50,https://buddy.farm/i/red-brick/,https://buddy.farm/page-data/i/red-brick/page-data.json,red-brick__red-brick.json,buddy-item-multi-source-v1,,
red brick,Red Brick,3,Red Dye,red dye,5,https://buddy.farm/i/red-brick/,https://buddy.farm/page-data/i/red-brick/page-data.json,red-brick__red-brick.json,buddy-item-multi-source-v1,,
red brick,Red Brick,4,Bucket,bucket,5,https://buddy.farm/i/red-brick/,https://buddy.farm/page-data/i/red-brick/page-data.json,red-brick__red-brick.json,buddy-item-multi-source-v1,,
red brick,Red Brick,5,Mushroom Paste,mushroom paste,3,https://buddy.farm/i/red-brick/,https://buddy.farm/page-data/i/red-brick/page-data.json,red-brick__red-brick.json,buddy-item-multi-source-v1,,
red butterfly,Red Butterfly,1,Caterpillar,caterpillar,1,https://buddy.farm/i/red-butterfly/,https://buddy.farm/page-data/i/red-butterfly/page-data.json,red-butterfly__red-butterfly.json,buddy-item-multi-source-v1,,
red butterfly,Red Butterfly,2,Red Dye,red dye,1,https://buddy.farm/i/red-butterfly/,https://buddy.farm/page-data/i/red-butterfly/page-data.json,red-butterfly__red-butterfly.json,buddy-item-multi-source-v1,,
red butterfly,Red Butterfly,3,Silk,silk,3,https://buddy.farm/i/red-butterfly/,https://buddy.farm/page-data/i/red-butterfly/page-data.json,red-butterfly__red-butterfly.json,buddy-item-multi-source-v1,,
red butterfly,Red Butterfly,4,Wood,wood,1,https://buddy.farm/i/red-butterfly/,https://buddy.farm/page-data/i/red-butterfly/page-data.json,red-butterfly__red-butterfly.json,buddy-item-multi-source-v1,,
red diary,Red Diary,1,Red Parchment,red parchment,1,https://buddy.farm/i/red-diary/,https://buddy.farm/page-data/i/red-diary/page-data.json,red-diary__red-diary.json,buddy-item-multi-source-v1,,
red diary,Red Diary,2,Mushroom Paste,mushroom paste,1,https://buddy.farm/i/red-diary/,https://buddy.farm/page-data/i/red-diary/page-data.json,red-diary__red-diary.json,buddy-item-multi-source-v1,,
red diary,Red Diary,3,White Parchment,white parchment,1,https://buddy.farm/i/red-diary/,https://buddy.farm/page-data/i/red-diary/page-data.json,red-diary__red-diary.json,buddy-item-multi-source-v1,,
red dye,Red Dye,1,Glass Bottle,glass bottle,1,https://buddy.farm/i/red-dye/,https://buddy.farm/page-data/i/red-dye/page-data.json,red-dye__red-dye.json,buddy-item-multi-source-v1,,
red dye,Red Dye,2,Striped Feather,striped feather,2,https://buddy.farm/i/red-dye/,https://buddy.farm/page-data/i/red-dye/page-data.json,red-dye__red-dye.json,buddy-item-multi-source-v1,,
red parchment,Red Parchment,1,Striped Feather,striped feather,3,https://buddy.farm/i/red-parchment/,https://buddy.farm/page-data/i/red-parchment/page-data.json,red-parchment__red-parchment.json,buddy-item-multi-source-v1,,
red scarf,Red Scarf,1,Yarn,yarn,2,https://buddy.farm/i/red-scarf/,https://buddy.farm/page-data/i/red-scarf/page-data.json,red-scarf__red-scarf.json,buddy-item-multi-source-v1,,
red scarf,Red Scarf,2,Red Dye,red dye,1,https://buddy.farm/i/red-scarf/,https://buddy.farm/page-data/i/red-scarf/page-data.json,red-scarf__red-scarf.json,buddy-item-multi-source-v1,,
red shield,Red Shield,1,Red Dye,red dye,1,https://buddy.farm/i/red-shield/,https://buddy.farm/page-data/i/red-shield/page-data.json,red-shield__red-shield.json,buddy-item-multi-source-v1,,
red shield,Red Shield,2,Steel,steel,3,https://buddy.farm/i/red-shield/,https://buddy.farm/page-data/i/red-shield/page-data.json,red-shield__red-shield.json,buddy-item-multi-source-v1,,
red shield,Red Shield,3,Wooden Shield,wooden shield,1,https://buddy.farm/i/red-shield/,https://buddy.farm/page-data/i/red-shield/page-data.json,red-shield__red-shield.json,buddy-item-multi-source-v1,,
red shirt,Red Shirt,1,Sewing Needle,sewing needle,1,https://buddy.farm/i/red-shirt/,https://buddy.farm/page-data/i/red-shirt/page-data.json,red-shirt__red-shirt.json,buddy-item-multi-source-v1,,
red shirt,Red Shirt,2,Cloth,cloth,10,https://buddy.farm/i/red-shirt/,https://buddy.farm/page-data/i/red-shirt/page-data.json,red-shirt__red-shirt.json,buddy-item-multi-source-v1,,
red shirt,Red Shirt,3,Red Dye,red dye,1,https://buddy.farm/i/red-shirt/,https://buddy.farm/page-data/i/red-shirt/page-data.json,red-shirt__red-shirt.json,buddy-item-multi-source-v1,,
red trunk,Red Trunk,1,Leather,leather,3,https://buddy.farm/i/red-trunk/,https://buddy.farm/page-data/i/red-trunk/page-data.json,red-trunk__red-trunk.json,buddy-item-multi-source-v1,,
red trunk,Red Trunk,2,Nails,nails,16,https://buddy.farm/i/red-trunk/,https://buddy.farm/page-data/i/red-trunk/page-data.json,red-trunk__red-trunk.json,buddy-item-multi-source-v1,,
red trunk,Red Trunk,3,Red Dye,red dye,4,https://buddy.farm/i/red-trunk/,https://buddy.farm/page-data/i/red-trunk/page-data.json,red-trunk__red-trunk.json,buddy-item-multi-source-v1,,
red trunk,Red Trunk,4,Wooden Plank,wooden plank,6,https://buddy.farm/i/red-trunk/,https://buddy.farm/page-data/i/red-trunk/page-data.json,red-trunk__red-trunk.json,buddy-item-multi-source-v1,,
red trunk,Red Trunk,5,Steel,steel,8,https://buddy.farm/i/red-trunk/,https://buddy.farm/page-data/i/red-trunk/page-data.json,red-trunk__red-trunk.json,buddy-item-multi-source-v1,,
