quest_key,reward_type,item_name,canonical_key,quantity,source_url,notes
fun in the sun i,item,Orange Juice,orange juice,100,https://buddy.farm/i/orange-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7526138; Quest end date: 2025-07-01T04:59:59+00:00
fun in the sun i,item,Void Bag 01,void bag 01,10,https://buddy.farm/i/void-bag-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/void-bag-01/; Page data: https://buddy.farm/page-data/i/void-bag-01/page-data.json; Cache: void-bag-01__void-bag-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7526138; Quest end date: 2025-07-01T04:59:59+00:00
fun in the sun ii,item,Buddy Doll,buddy doll,1,https://buddy.farm/i/buddy-doll/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/buddy-doll/; Page data: https://buddy.farm/page-data/i/buddy-doll/page-data.json; Cache: buddy-doll__buddy-doll.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7526451; Quest end date: 2025-07-01T04:59:59+00:00
fun in the sun ii,item,Event Key,event key,1,https://buddy.farm/i/event-key/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/event-key/; Page data: https://buddy.farm/page-data/i/event-key/page-data.json; Cache: event-key__event-key.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7526451; Quest end date: 2025-07-01T04:59:59+00:00
fun in the sun ii,item,Prune Juice,prune juice,1,https://buddy.farm/i/prune-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/prune-juice/; Page data: https://buddy.farm/page-data/i/prune-juice/page-data.json; Cache: prune-juice__prune-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7526451; Quest end date: 2025-07-01T04:59:59+00:00
fun in the sun ii,item,Sun Shades,sun shades,1,https://buddy.farm/i/sun-shades/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/sun-shades/; Page data: https://buddy.farm/page-data/i/sun-shades/page-data.json; Cache: sun-shades__sun-shades.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7526451; Quest end date: 2025-07-01T04:59:59+00:00
fun in the sun ii,item,Sunscreen,sunscreen,1,https://buddy.farm/i/sunscreen/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/sunscreen/; Page data: https://buddy.farm/page-data/i/sunscreen/page-data.json; Cache: sunscreen__sunscreen.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7526451; Quest end date: 2025-07-01T04:59:59+00:00
fun with fusion i,item,Arnold Palmer,arnold palmer,10,https://buddy.farm/i/arnold-palmer/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/arnold-palmer/; Page data: https://buddy.farm/page-data/i/arnold-palmer/page-data.json; Cache: arnold-palmer__arnold-palmer.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5103741; Quest end date: 2023-10-01T04:59:59+00:00
fun with fusion i,item,Hearts,hearts,1,https://buddy.farm/i/hearts/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/hearts/; Page data: https://buddy.farm/page-data/i/hearts/page-data.json; Cache: hearts__hearts.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5103741; Quest end date: 2023-10-01T04:59:59+00:00
fun with fusion i,item,Large Net,large net,10,https://buddy.farm/i/large-net/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/large-net/; Page data: https://buddy.farm/page-data/i/large-net/page-data.json; Cache: large-net__large-net.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5103741; Quest end date: 2023-10-01T04:59:59+00:00
fun with fusion i,item,Orange Juice,orange juice,25,https://buddy.farm/i/orange-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5103741; Quest end date: 2023-10-01T04:59:59+00:00
fun with fusion i,item,Wizard Hat,wizard hat,1,https://buddy.farm/i/wizard-hat/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/wizard-hat/; Page data: https://buddy.farm/page-data/i/wizard-hat/page-data.json; Cache: wizard-hat__wizard-hat.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5103741; Quest end date: 2023-10-01T04:59:59+00:00
fun with fusion ii,item,Grape Juice,grape juice,10,https://buddy.farm/i/grape-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/grape-juice/; Page data: https://buddy.farm/page-data/i/grape-juice/page-data.json; Cache: grape-juice__grape-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5103742; Quest end date: 2023-10-01T04:59:59+00:00
fun with fusion ii,item,Raffle Ticket,raffle ticket,1,https://buddy.farm/i/raffle-ticket/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/raffle-ticket/; Page data: https://buddy.farm/page-data/i/raffle-ticket/page-data.json; Cache: raffle-ticket__raffle-ticket.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5103742; Quest end date: 2023-10-01T04:59:59+00:00
fun with fusion ii,item,Spades,spades,1,https://buddy.farm/i/spades/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/spades/; Page data: https://buddy.farm/page-data/i/spades/page-data.json; Cache: spades__spades.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5103742; Quest end date: 2023-10-01T04:59:59+00:00
fun with fusion ii,item,Thank You Card,thank you card,1,https://buddy.farm/i/thank-you-card/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/thank-you-card/; Page data: https://buddy.farm/page-data/i/thank-you-card/page-data.json; Cache: thank-you-card__thank-you-card.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5103742; Quest end date: 2023-10-01T04:59:59+00:00
fun with fusion ii,item,Wizard Hat,wizard hat,1,https://buddy.farm/i/wizard-hat/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/wizard-hat/; Page data: https://buddy.farm/page-data/i/wizard-hat/page-data.json; Cache: wizard-hat__wizard-hat.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 5103742; Quest end date: 2023-10-01T04:59:59+00:00
fungal bungle i,item,Bag of Spring Seeds,bag of spring seeds,5,https://buddy.farm/i/bag-of-spring-seeds/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/bag-of-spring-seeds/; Page data: https://buddy.farm/page-data/i/bag-of-spring-seeds/page-data.json; Cache: bag-of-spring-seeds__bag-of-spring-seeds.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557932; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle i,item,Good Luck Card,good luck card,1,https://buddy.farm/i/good-luck-card/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/good-luck-card/; Page data: https://buddy.farm/page-data/i/good-luck-card/page-data.json; Cache: good-luck-card__good-luck-card.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557932; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle i,item,Grape Juice,grape juice,5,https://buddy.farm/i/grape-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/grape-juice/; Page data: https://buddy.farm/page-data/i/grape-juice/page-data.json; Cache: grape-juice__grape-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557932; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle i,item,Veggie Juice,veggie juice,10,https://buddy.farm/i/veggie-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/veggie-juice/; Page data: https://buddy.farm/page-data/i/veggie-juice/page-data.json; Cache: veggie-juice__veggie-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557932; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle ii,item,Cat's Meow,cat's meow,5,https://buddy.farm/i/cat-s-meow/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/cat-s-meow/; Page data: https://buddy.farm/page-data/i/cat-s-meow/page-data.json; Cache: cat-s-meow__cat-s-meow.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557936; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle ii,item,Mushroom Stew,mushroom stew,5,https://buddy.farm/i/mushroom-stew/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/mushroom-stew/; Page data: https://buddy.farm/page-data/i/mushroom-stew/page-data.json; Cache: mushroom-stew__mushroom-stew.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557936; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle ii,item,Spooky Cookies,spooky cookies,1,https://buddy.farm/i/spooky-cookies/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/spooky-cookies/; Page data: https://buddy.farm/page-data/i/spooky-cookies/page-data.json; Cache: spooky-cookies__spooky-cookies.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557936; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle iii,item,Breakfast Boost,breakfast boost,5,https://buddy.farm/i/breakfast-boost/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/breakfast-boost/; Page data: https://buddy.farm/page-data/i/breakfast-boost/page-data.json; Cache: breakfast-boost__breakfast-boost.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557937; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle iii,item,Bug Bag 01,bug bag 01,5,https://buddy.farm/i/bug-bag-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/bug-bag-01/; Page data: https://buddy.farm/page-data/i/bug-bag-01/page-data.json; Cache: bug-bag-01__bug-bag-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557937; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle iii,item,Prune Juice,prune juice,1,https://buddy.farm/i/prune-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/prune-juice/; Page data: https://buddy.farm/page-data/i/prune-juice/page-data.json; Cache: prune-juice__prune-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557937; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle iv,item,Apple Cider,apple cider,50,https://buddy.farm/i/apple-cider/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557938; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle iv,item,Bag of Spring Seeds,bag of spring seeds,25,https://buddy.farm/i/bag-of-spring-seeds/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/bag-of-spring-seeds/; Page data: https://buddy.farm/page-data/i/bag-of-spring-seeds/page-data.json; Cache: bag-of-spring-seeds__bag-of-spring-seeds.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557938; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle iv,item,Friendship Bag 01,friendship bag 01,1,https://buddy.farm/i/friendship-bag-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/friendship-bag-01/; Page data: https://buddy.farm/page-data/i/friendship-bag-01/page-data.json; Cache: friendship-bag-01__friendship-bag-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557938; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle iv,item,Large Chest 01,large chest 01,50,https://buddy.farm/i/large-chest-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/large-chest-01/; Page data: https://buddy.farm/page-data/i/large-chest-01/page-data.json; Cache: large-chest-01__large-chest-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557938; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle iv,item,Orange Juice,orange juice,200,https://buddy.farm/i/orange-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557938; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle ix,item,Borgen Bag 01,borgen bag 01,1,https://buddy.farm/i/borgen-bag-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/borgen-bag-01/; Page data: https://buddy.farm/page-data/i/borgen-bag-01/page-data.json; Cache: borgen-bag-01__borgen-bag-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7558009; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle ix,item,Egg of Tree,egg of tree,60,https://buddy.farm/i/egg-of-tree/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/egg-of-tree/; Page data: https://buddy.farm/page-data/i/egg-of-tree/page-data.json; Cache: egg-of-tree__egg-of-tree.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7558009; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle ix,item,Sugar Cube,sugar cube,100,https://buddy.farm/i/sugar-cube/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/sugar-cube/; Page data: https://buddy.farm/page-data/i/sugar-cube/page-data.json; Cache: sugar-cube__sugar-cube.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7558009; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle v,item,Buddy Doll,buddy doll,1,https://buddy.farm/i/buddy-doll/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/buddy-doll/; Page data: https://buddy.farm/page-data/i/buddy-doll/page-data.json; Cache: buddy-doll__buddy-doll.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557963; Quest end date: 2026-04-01T04:59:59+00:00
fungal bungle v,item,Egg of Chicken,egg of chicken,5,https://buddy.farm/i/egg-of-chicken/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/egg-of-chicken/; Page data: https://buddy.farm/page-data/i/egg-of-chicken/page-data.json; Cache: egg-of-chicken__egg-of-chicken.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7557963; Quest end date: 2026-04-01T04:59:59+00:00
