item_name,canonical_key,source_name,source_canonical_key,source_type,preferred_unit,source_url,notes
Nails,nails,Welcome Card,welcome card,openable,openable,https://buddy.farm/i/nails/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 8-8; Source: https://buddy.farm/i/nails/; Page data: https://buddy.farm/page-data/i/nails/page-data.json; Cache: nails__nails.json; Parser: buddy-item-multi-source-v1
Nebula Egg,nebula egg,Galactic Egg Basket,galactic egg basket,openable,openable,https://buddy.farm/i/nebula-egg/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-3; Source: https://buddy.farm/i/nebula-egg/; Page data: https://buddy.farm/page-data/i/nebula-egg/page-data.json; Cache: nebula-egg__nebula-egg.json; Parser: buddy-item-multi-source-v1
Nirumdivar,nirumdivar,Magical Chest 02,magical chest 02,openable,openable,https://buddy.farm/i/nirumdivar/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/nirumdivar/; Page data: https://buddy.farm/page-data/i/nirumdivar/page-data.json; Cache: nirumdivar__nirumdivar.json; Parser: buddy-item-multi-source-v1
Notebook,notebook,Buddy's School Bag,buddy's school bag,openable,openable,https://buddy.farm/i/notebook/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/notebook/; Page data: https://buddy.farm/page-data/i/notebook/page-data.json; Cache: notebook__notebook.json; Parser: buddy-item-multi-source-v1
Nut Cracker Buddy,nut cracker buddy,Shiny Present,shiny present,openable,openable,https://buddy.farm/i/nut-cracker-buddy/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 2-2; Source: https://buddy.farm/i/nut-cracker-buddy/; Page data: https://buddy.farm/page-data/i/nut-cracker-buddy/page-data.json; Cache: nut-cracker-buddy__nut-cracker-buddy.json; Parser: buddy-item-multi-source-v1
Nut Cracker Buddy Doll,nut cracker buddy doll,Buddy Doll Bag 01,buddy doll bag 01,openable,openable,https://buddy.farm/i/nut-cracker-buddy-doll/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/nut-cracker-buddy-doll/; Page data: https://buddy.farm/page-data/i/nut-cracker-buddy-doll/page-data.json; Cache: nut-cracker-buddy-doll__nut-cracker-buddy-doll.json; Parser: buddy-item-multi-source-v1
Octopus,octopus,Ancient Coin,ancient coin,wishing_well,Wishing Well throw,https://buddy.farm/i/octopus/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.08333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/octopus/; Page data: https://buddy.farm/page-data/i/octopus/page-data.json; Cache: octopus__octopus.json; Parser: buddy-item-multi-source-v1
Octopus,octopus,Herbs,herbs,wishing_well,Wishing Well throw,https://buddy.farm/i/octopus/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.16666666666666666; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/octopus/; Page data: https://buddy.farm/page-data/i/octopus/page-data.json; Cache: octopus__octopus.json; Parser: buddy-item-multi-source-v1
Onion Soup,onion soup,Fall Basket,fall basket,openable,openable,https://buddy.farm/i/onion-soup/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 3-3; Source: https://buddy.farm/i/onion-soup/; Page data: https://buddy.farm/page-data/i/onion-soup/page-data.json; Cache: onion-soup__onion-soup.json; Parser: buddy-item-multi-source-v1
Onion Soup,onion soup,Picnic Basket 01,picnic basket 01,openable,openable,https://buddy.farm/i/onion-soup/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 7-7; Source: https://buddy.farm/i/onion-soup/; Page data: https://buddy.farm/page-data/i/onion-soup/page-data.json; Cache: onion-soup__onion-soup.json; Parser: buddy-item-multi-source-v1
Onyx Scorpion,onyx scorpion,Bug Bag 01,bug bag 01,openable,openable,https://buddy.farm/i/onyx-scorpion/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-10; Source: https://buddy.farm/i/onyx-scorpion/; Page data: https://buddy.farm/page-data/i/onyx-scorpion/page-data.json; Cache: onyx-scorpion__onyx-scorpion.json; Parser: buddy-item-multi-source-v1
Onyx Scorpion,onyx scorpion,Spoon,spoon,wishing_well,Wishing Well throw,https://buddy.farm/i/onyx-scorpion/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/onyx-scorpion/; Page data: https://buddy.farm/page-data/i/onyx-scorpion/page-data.json; Cache: onyx-scorpion__onyx-scorpion.json; Parser: buddy-item-multi-source-v1
Orange,orange,Birthday Present,birthday present,openable,openable,https://buddy.farm/i/orange/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 200-200; Source: https://buddy.farm/i/orange/; Page data: https://buddy.farm/page-data/i/orange/page-data.json; Cache: orange__orange.json; Parser: buddy-item-multi-source-v1
Orange,orange,Christmas Present 10,christmas present 10,openable,openable,https://buddy.farm/i/orange/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 100-100; Source: https://buddy.farm/i/orange/; Page data: https://buddy.farm/page-data/i/orange/page-data.json; Cache: orange__orange.json; Parser: buddy-item-multi-source-v1
Orange,orange,Cornucopia 01,cornucopia 01,openable,openable,https://buddy.farm/i/orange/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/orange/; Page data: https://buddy.farm/page-data/i/orange/page-data.json; Cache: orange__orange.json; Parser: buddy-item-multi-source-v1
Orange,orange,Gift Basket 01,gift basket 01,openable,openable,https://buddy.farm/i/orange/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 25-25; Source: https://buddy.farm/i/orange/; Page data: https://buddy.farm/page-data/i/orange/page-data.json; Cache: orange__orange.json; Parser: buddy-item-multi-source-v1
Orange,orange,Gift Basket 02,gift basket 02,openable,openable,https://buddy.farm/i/orange/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 100-100; Source: https://buddy.farm/i/orange/; Page data: https://buddy.farm/page-data/i/orange/page-data.json; Cache: orange__orange.json; Parser: buddy-item-multi-source-v1
Orange Gecko,orange gecko,Black Rock Canyon,black rock canyon,exploring,explores,https://buddy.farm/i/orange-gecko/,Buddy lists Orange Gecko from Black Rock Canyon explores per drop.
Orange Gecko,orange gecko,Ancient Coin,ancient coin,wishing_well,Wishing Well throw,https://buddy.farm/i/orange-gecko/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.08333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/orange-gecko/; Page data: https://buddy.farm/page-data/i/orange-gecko/page-data.json; Cache: orange-gecko__orange-gecko.json; Parser: buddy-item-multi-source-v1
Orange Gecko,orange gecko,Crab Claw,crab claw,wishing_well,Wishing Well throw,https://buddy.farm/i/orange-gecko/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/orange-gecko/; Page data: https://buddy.farm/page-data/i/orange-gecko/page-data.json; Cache: orange-gecko__orange-gecko.json; Parser: buddy-item-multi-source-v1
Orange Gecko,orange gecko,Frog,frog,wishing_well,Wishing Well throw,https://buddy.farm/i/orange-gecko/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/orange-gecko/; Page data: https://buddy.farm/page-data/i/orange-gecko/page-data.json; Cache: orange-gecko__orange-gecko.json; Parser: buddy-item-multi-source-v1
Orange Gecko,orange gecko,Sea Dragon,sea dragon,wishing_well,Wishing Well throw,https://buddy.farm/i/orange-gecko/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/orange-gecko/; Page data: https://buddy.farm/page-data/i/orange-gecko/page-data.json; Cache: orange-gecko__orange-gecko.json; Parser: buddy-item-multi-source-v1
Orange Juice,orange juice,Buddy's Beach Bag,buddy's beach bag,openable,openable,https://buddy.farm/i/orange-juice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 100-100; Source: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1
Orange Juice,orange juice,Christmas Present 02,christmas present 02,openable,openable,https://buddy.farm/i/orange-juice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 20-20; Source: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1
Orange Juice,orange juice,Christmas Present 05,christmas present 05,openable,openable,https://buddy.farm/i/orange-juice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 50-50; Source: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1
Orange Juice,orange juice,Drink Bundle,drink bundle,openable,openable,https://buddy.farm/i/orange-juice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 100-100; Source: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1
Orange Juice,orange juice,Fancy Present,fancy present,openable,openable,https://buddy.farm/i/orange-juice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 100-100; Source: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1
Orange Juice,orange juice,Frozen Chest 02,frozen chest 02,openable,openable,https://buddy.farm/i/orange-juice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 25-25; Source: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1
Orange Juice,orange juice,Frozen Chest 03,frozen chest 03,openable,openable,https://buddy.farm/i/orange-juice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 125-125; Source: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1
