item_name,canonical_key,buddy_url,page_data_url,cache_file_name,http_status,source_status,recipes,used_in_recipes,drop_rates,pet_sources,openable_contents,openable_sources,wishing_well_outputs,wishing_well_inputs,quest_rows,unknown_detected_sections,flags,warnings
Lava Sphere,lava sphere,https://buddy.farm/i/lava-sphere/,https://buddy.farm/page-data/i/lava-sphere/page-data.json,lava-sphere__lava-sphere.json,200,sources_present,1,0,0,1,0,0,0,0,4,,,
Lavos Shard,lavos shard,https://buddy.farm/i/lavos-shard/,https://buddy.farm/page-data/i/lavos-shard/page-data.json,lavos-shard__lavos-shard.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Leather,leather,https://buddy.farm/i/leather/,https://buddy.farm/page-data/i/leather/page-data.json,leather__leather.json,200,sources_present,1,22,0,3,0,2,0,0,44,,,
Leather Bag,leather bag,https://buddy.farm/i/leather-bag/,https://buddy.farm/page-data/i/leather-bag/page-data.json,leather-bag__leather-bag.json,200,sources_present,1,4,0,0,0,0,0,0,12,,,
Leather Belt,leather belt,https://buddy.farm/i/leather-belt/,https://buddy.farm/page-data/i/leather-belt/page-data.json,leather-belt__leather-belt.json,200,sources_present,1,0,0,0,0,0,0,0,15,,,
Leather Diary,leather diary,https://buddy.farm/i/leather-diary/,https://buddy.farm/page-data/i/leather-diary/page-data.json,leather-diary__leather-diary.json,200,sources_present,1,0,0,0,0,0,0,0,28,,,
Leather Helmet,leather helmet,https://buddy.farm/i/leather-helmet/,https://buddy.farm/page-data/i/leather-helmet/page-data.json,leather-helmet__leather-helmet.json,200,sources_present,1,1,0,0,0,0,0,0,6,,,
Leather Waterskin,leather waterskin,https://buddy.farm/i/leather-waterskin/,https://buddy.farm/page-data/i/leather-waterskin/page-data.json,leather-waterskin__leather-waterskin.json,200,sources_present,1,0,0,0,0,0,0,0,14,,,
Leek,leek,https://buddy.farm/i/leek/,https://buddy.farm/page-data/i/leek/page-data.json,leek__leek.json,200,sources_present,0,3,2,2,0,0,0,0,35,,,
Leek Seeds,leek seeds,https://buddy.farm/i/leek-seeds/,https://buddy.farm/page-data/i/leek-seeds/page-data.json,leek-seeds__leek-seeds.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Lemon,lemon,https://buddy.farm/i/lemon/,https://buddy.farm/page-data/i/lemon/page-data.json,lemon__lemon.json,200,sources_present,0,3,4,1,0,4,0,0,65,,,
Lemon Cream Pie,lemon cream pie,https://buddy.farm/i/lemon-cream-pie/,https://buddy.farm/page-data/i/lemon-cream-pie/page-data.json,lemon-cream-pie__lemon-cream-pie.json,200,sources_present,0,0,0,0,0,1,0,0,49,,,
Lemon Quartz,lemon quartz,https://buddy.farm/i/lemon-quartz/,https://buddy.farm/page-data/i/lemon-quartz/page-data.json,lemon-quartz__lemon-quartz.json,200,sources_present,0,3,4,2,0,1,0,1,18,,,
Lemon Quartz Ring,lemon quartz ring,https://buddy.farm/i/lemon-quartz-ring/,https://buddy.farm/page-data/i/lemon-quartz-ring/page-data.json,lemon-quartz-ring__lemon-quartz-ring.json,200,sources_present,1,0,0,0,0,0,0,0,13,,,
Lemon Seltzer,lemon seltzer,https://buddy.farm/i/lemon-seltzer/,https://buddy.farm/page-data/i/lemon-seltzer/page-data.json,lemon-seltzer__lemon-seltzer.json,200,sources_present,0,0,0,0,0,3,0,0,19,,,
Lemonade,lemonade,https://buddy.farm/i/lemonade/,https://buddy.farm/page-data/i/lemonade/page-data.json,lemonade__lemonade.json,200,sources_present,1,1,0,2,0,6,0,1,141,,,
Leprechaun Buddy Doll,leprechaun buddy doll,https://buddy.farm/i/leprechaun-buddy-doll/,https://buddy.farm/page-data/i/leprechaun-buddy-doll/page-data.json,leprechaun-buddy-doll__leprechaun-buddy-doll.json,200,sources_blank,0,0,0,0,0,1,0,0,0,,,
Leprechaun Hat,leprechaun hat,https://buddy.farm/i/leprechaun-hat/,https://buddy.farm/page-data/i/leprechaun-hat/page-data.json,leprechaun-hat__leprechaun-hat.json,200,sources_present,0,0,0,0,0,1,0,0,1,,,
Lima Bean,lima bean,https://buddy.farm/i/lima-bean/,https://buddy.farm/page-data/i/lima-bean/page-data.json,lima-bean__lima-bean.json,200,sources_present,0,0,4,0,0,0,0,0,9,,,
Linked Lantern,linked lantern,https://buddy.farm/i/linked-lantern/,https://buddy.farm/page-data/i/linked-lantern/page-data.json,linked-lantern__linked-lantern.json,200,sources_present,1,0,0,0,0,0,0,0,35,,,
List of Corn Puns,list of corn puns,https://buddy.farm/i/list-of-corn-puns/,https://buddy.farm/page-data/i/list-of-corn-puns/page-data.json,list-of-corn-puns__list-of-corn-puns.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Lobster,lobster,https://buddy.farm/i/lobster/,https://buddy.farm/page-data/i/lobster/page-data.json,lobster__lobster.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Lollipop,lollipop,https://buddy.farm/i/lollipop/,https://buddy.farm/page-data/i/lollipop/page-data.json,lollipop__lollipop.json,200,sources_present,0,0,4,0,0,4,3,3,28,,,
Looking Glass,looking glass,https://buddy.farm/i/looking-glass/,https://buddy.farm/page-data/i/looking-glass/page-data.json,looking-glass__looking-glass.json,200,sources_present,1,1,0,0,0,0,0,0,26,,,
Lorn Bobblehead,lorn bobblehead,https://buddy.farm/i/lorn-bobblehead/,https://buddy.farm/page-data/i/lorn-bobblehead/page-data.json,lorn-bobblehead__lorn-bobblehead.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Lorn's Breakfast Boost,lorn s breakfast boost,https://buddy.farm/i/lorn-s-breakfast-boost/,https://buddy.farm/page-data/i/lorn-s-breakfast-boost/page-data.json,lorn-s-breakfast-boost__lorn-s-breakfast-boost.json,200,sources_present,0,0,0,0,0,0,0,0,0,,,
Lovely Cookies,lovely cookies,https://buddy.farm/i/lovely-cookies/,https://buddy.farm/page-data/i/lovely-cookies/page-data.json,lovely-cookies__lovely-cookies.json,200,sources_present,0,0,0,0,0,7,0,0,57,,,
Lovely Present,lovely present,https://buddy.farm/i/lovely-present/,https://buddy.farm/page-data/i/lovely-present/page-data.json,lovely-present__lovely-present.json,200,sources_present,0,0,0,0,7,3,0,0,1,,,
Lovely Rose,lovely rose,https://buddy.farm/i/lovely-rose/,https://buddy.farm/page-data/i/lovely-rose/page-data.json,lovely-rose__lovely-rose.json,200,sources_present,0,0,0,0,0,1,0,0,1,,,
Lucky Bacon,lucky bacon,https://buddy.farm/i/lucky-bacon/,https://buddy.farm/page-data/i/lucky-bacon/page-data.json,lucky-bacon__lucky-bacon.json,200,sources_present,0,0,0,0,0,0,0,0,8,,,
Lucky Cat Buddy Doll,lucky cat buddy doll,https://buddy.farm/i/lucky-cat-buddy-doll/,https://buddy.farm/page-data/i/lucky-cat-buddy-doll/page-data.json,lucky-cat-buddy-doll__lucky-cat-buddy-doll.json,200,sources_blank,0,0,0,0,0,1,0,0,0,,,
Lucky Corn,lucky corn,https://buddy.farm/i/lucky-corn/,https://buddy.farm/page-data/i/lucky-corn/page-data.json,lucky-corn__lucky-corn.json,200,sources_present,0,0,0,0,0,0,0,0,7,,,
Lucky Eggs,lucky eggs,https://buddy.farm/i/lucky-eggs/,https://buddy.farm/page-data/i/lucky-eggs/page-data.json,lucky-eggs__lucky-eggs.json,200,sources_present,0,0,0,0,0,0,0,0,8,,,
Lucky Potato,lucky potato,https://buddy.farm/i/lucky-potato/,https://buddy.farm/page-data/i/lucky-potato/page-data.json,lucky-potato__lucky-potato.json,200,sources_present,0,0,0,0,0,0,0,0,7,,,
Lucky Rabbit Foot,lucky rabbit foot,https://buddy.farm/i/lucky-rabbit-foot/,https://buddy.farm/page-data/i/lucky-rabbit-foot/page-data.json,lucky-rabbit-foot__lucky-rabbit-foot.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Lucky Spiral Belt,lucky spiral belt,https://buddy.farm/i/lucky-spiral-belt/,https://buddy.farm/page-data/i/lucky-spiral-belt/page-data.json,lucky-spiral-belt__lucky-spiral-belt.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Lucky Trout,lucky trout,https://buddy.farm/i/lucky-trout/,https://buddy.farm/page-data/i/lucky-trout/page-data.json,lucky-trout__lucky-trout.json,200,sources_present,0,0,0,0,0,0,0,0,5,,,
Machine Part,machine part,https://buddy.farm/i/machine-part/,https://buddy.farm/page-data/i/machine-part/page-data.json,machine-part__machine-part.json,200,sources_present,0,3,4,0,0,0,0,0,5,,,
Machine Press,machine press,https://buddy.farm/i/machine-press/,https://buddy.farm/page-data/i/machine-press/page-data.json,machine-press__machine-press.json,200,sources_present,1,2,0,0,0,0,0,1,15,,,
Mackerel,mackerel,https://buddy.farm/i/mackerel/,https://buddy.farm/page-data/i/mackerel/page-data.json,mackerel__mackerel.json,200,sources_present,0,0,8,0,0,0,0,0,18,,,
Maduin's Cup,maduin s cup,https://buddy.farm/i/maduin-s-cup/,https://buddy.farm/page-data/i/maduin-s-cup/page-data.json,maduin-s-cup__maduin-s-cup.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Magenta Growth,magenta growth,https://buddy.farm/i/magenta-growth/,https://buddy.farm/page-data/i/magenta-growth/page-data.json,magenta-growth__magenta-growth.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Magic Conch Shell,magic conch shell,https://buddy.farm/i/magic-conch-shell/,https://buddy.farm/page-data/i/magic-conch-shell/page-data.json,magic-conch-shell__magic-conch-shell.json,200,sources_present,0,0,4,0,0,0,0,0,19,,,
Magic Lamp,magic lamp,https://buddy.farm/i/magic-lamp/,https://buddy.farm/page-data/i/magic-lamp/page-data.json,magic-lamp__magic-lamp.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Magic Mirror,magic mirror,https://buddy.farm/i/magic-mirror/,https://buddy.farm/page-data/i/magic-mirror/page-data.json,magic-mirror__magic-mirror.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Magical Chest 01,magical chest 01,https://buddy.farm/i/magical-chest-01/,https://buddy.farm/page-data/i/magical-chest-01/page-data.json,magical-chest-01__magical-chest-01.json,200,sources_blank,0,0,0,0,7,3,0,0,0,,,
Magical Chest 02,magical chest 02,https://buddy.farm/i/magical-chest-02/,https://buddy.farm/page-data/i/magical-chest-02/page-data.json,magical-chest-02__magical-chest-02.json,200,sources_blank,0,0,0,0,9,2,0,0,0,,,
Magical Egg Basket,magical egg basket,https://buddy.farm/i/magical-egg-basket/,https://buddy.farm/page-data/i/magical-egg-basket/page-data.json,magical-egg-basket__magical-egg-basket.json,200,sources_present,0,0,0,0,10,3,0,0,26,,,
Magicite,magicite,https://buddy.farm/i/magicite/,https://buddy.farm/page-data/i/magicite/page-data.json,magicite__magicite.json,200,sources_present,1,2,4,0,0,3,4,4,33,,,
Magmastone,magmastone,https://buddy.farm/i/magmastone/,https://buddy.farm/page-data/i/magmastone/page-data.json,magmastone__magmastone.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Magna Core,magna core,https://buddy.farm/i/magna-core/,https://buddy.farm/page-data/i/magna-core/page-data.json,magna-core__magna-core.json,200,sources_present,1,1,0,0,0,0,0,1,6,,,
Magna Quartz,magna quartz,https://buddy.farm/i/magna-quartz/,https://buddy.farm/page-data/i/magna-quartz/page-data.json,magna-quartz__magna-quartz.json,200,sources_present,0,2,4,1,0,1,0,2,40,,,
Magnifying Glass,magnifying glass,https://buddy.farm/i/magnifying-glass/,https://buddy.farm/page-data/i/magnifying-glass/page-data.json,magnifying-glass__magnifying-glass.json,200,sources_present,1,0,0,0,0,0,0,0,8,,,
Magus Hat,magus hat,https://buddy.farm/i/magus-hat/,https://buddy.farm/page-data/i/magus-hat/page-data.json,magus-hat__magus-hat.json,200,sources_present,1,0,0,0,0,0,0,0,3,,,
Mana Scarab,mana scarab,https://buddy.farm/i/mana-scarab/,https://buddy.farm/page-data/i/mana-scarab/page-data.json,mana-scarab__mana-scarab.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Mapping Compass,mapping compass,https://buddy.farm/i/mapping-compass/,https://buddy.farm/page-data/i/mapping-compass/page-data.json,mapping-compass__mapping-compass.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Mariya Bobblehead,mariya bobblehead,https://buddy.farm/i/mariya-bobblehead/,https://buddy.farm/page-data/i/mariya-bobblehead/page-data.json,mariya-bobblehead__mariya-bobblehead.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Mariya's Crunchy Omelette,mariya s crunchy omelette,https://buddy.farm/i/mariya-s-crunchy-omelette/,https://buddy.farm/page-data/i/mariya-s-crunchy-omelette/page-data.json,mariya-s-crunchy-omelette__mariya-s-crunchy-omelette.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Mariya's Festive Eggnog,mariya s festive eggnog,https://buddy.farm/i/mariya-s-festive-eggnog/,https://buddy.farm/page-data/i/mariya-s-festive-eggnog/page-data.json,mariya-s-festive-eggnog__mariya-s-festive-eggnog.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Mariya's Hickory Omelette,mariya s hickory omelette,https://buddy.farm/i/mariya-s-hickory-omelette/,https://buddy.farm/page-data/i/mariya-s-hickory-omelette/page-data.json,mariya-s-hickory-omelette__mariya-s-hickory-omelette.json,200,sources_present,0,0,0,0,0,0,0,0,0,,,
Mark of Knowledge,mark of knowledge,https://buddy.farm/i/mark-of-knowledge/,https://buddy.farm/page-data/i/mark-of-knowledge/page-data.json,mark-of-knowledge__mark-of-knowledge.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Marlin,marlin,https://buddy.farm/i/marlin/,https://buddy.farm/page-data/i/marlin/page-data.json,marlin__marlin.json,200,sources_present,0,0,8,2,0,0,0,0,14,,,
Maverick Chip,maverick chip,https://buddy.farm/i/maverick-chip/,https://buddy.farm/page-data/i/maverick-chip/page-data.json,maverick-chip__maverick-chip.json,200,sources_present,0,0,0,0,0,1,0,0,21,,,
Mayonnaise,mayonnaise,https://buddy.farm/i/mayonnaise/,https://buddy.farm/page-data/i/mayonnaise/page-data.json,mayonnaise__mayonnaise.json,200,sources_present,1,0,0,0,0,0,0,0,5,,,
Mealworms,mealworms,https://buddy.farm/i/mealworms/,https://buddy.farm/page-data/i/mealworms/page-data.json,mealworms__mealworms.json,200,sources_present,0,0,0,0,0,3,0,0,19,,,
Mechanical Heart,mechanical heart,https://buddy.farm/i/mechanical-heart/,https://buddy.farm/page-data/i/mechanical-heart/page-data.json,mechanical-heart__mechanical-heart.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Medium Chest 01,medium chest 01,https://buddy.farm/i/medium-chest-01/,https://buddy.farm/page-data/i/medium-chest-01/page-data.json,medium-chest-01__medium-chest-01.json,200,sources_present,0,0,4,0,3,0,0,0,20,,,
Medium Chest 02,medium chest 02,https://buddy.farm/i/medium-chest-02/,https://buddy.farm/page-data/i/medium-chest-02/page-data.json,medium-chest-02__medium-chest-02.json,200,sources_present,0,0,4,1,5,0,0,0,21,,,
Medium Chest 03,medium chest 03,https://buddy.farm/i/medium-chest-03/,https://buddy.farm/page-data/i/medium-chest-03/page-data.json,medium-chest-03__medium-chest-03.json,200,sources_present,0,0,0,0,4,0,0,0,5,,,
Meerif Crest,meerif crest,https://buddy.farm/i/meerif-crest/,https://buddy.farm/page-data/i/meerif-crest/page-data.json,meerif-crest__meerif-crest.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Mega Beet Seeds,mega beet seeds,https://buddy.farm/i/mega-beet-seeds/,https://buddy.farm/page-data/i/mega-beet-seeds/page-data.json,mega-beet-seeds__mega-beet-seeds.json,200,sources_present,0,0,0,1,0,0,0,0,6,,,
Mega Cotton Seeds,mega cotton seeds,https://buddy.farm/i/mega-cotton-seeds/,https://buddy.farm/page-data/i/mega-cotton-seeds/page-data.json,mega-cotton-seeds__mega-cotton-seeds.json,200,sources_present,0,0,0,0,0,0,0,0,60,,,
Mega Sunflower Seeds,mega sunflower seeds,https://buddy.farm/i/mega-sunflower-seeds/,https://buddy.farm/page-data/i/mega-sunflower-seeds/page-data.json,mega-sunflower-seeds__mega-sunflower-seeds.json,200,sources_present,0,0,0,1,0,0,0,0,7,,,
Mermaid's Necklace,mermaid s necklace,https://buddy.farm/i/mermaid-s-necklace/,https://buddy.farm/page-data/i/mermaid-s-necklace/page-data.json,mermaid-s-necklace__mermaid-s-necklace.json,200,sources_present,0,0,0,0,0,0,0,0,2,,,
Mermaid's Scale,mermaid s scale,https://buddy.farm/i/mermaid-s-scale/,https://buddy.farm/page-data/i/mermaid-s-scale/page-data.json,mermaid-s-scale__mermaid-s-scale.json,200,sources_present,0,0,0,0,0,0,0,0,2,,,
Metal Spool,metal spool,https://buddy.farm/i/metal-spool/,https://buddy.farm/page-data/i/metal-spool/page-data.json,metal-spool__metal-spool.json,200,sources_present,1,1,0,0,0,0,0,1,2,,,
MIAB,miab,https://buddy.farm/i/miab/,https://buddy.farm/page-data/i/miab/page-data.json,miab__miab.json,200,sources_present,0,0,12,0,0,0,0,1,9,,,
Milk,milk,https://buddy.farm/i/milk/,https://buddy.farm/page-data/i/milk/page-data.json,milk__milk.json,200,sources_present,0,7,0,0,0,1,0,0,62,,,
Milk and Cookies,milk and cookies,https://buddy.farm/i/milk-and-cookies/,https://buddy.farm/page-data/i/milk-and-cookies/page-data.json,milk-and-cookies__milk-and-cookies.json,200,sources_present,0,0,4,0,0,0,4,0,17,,,
Milk Carton,milk carton,https://buddy.farm/i/milk-carton/,https://buddy.farm/page-data/i/milk-carton/page-data.json,milk-carton__milk-carton.json,200,sources_present,0,0,0,0,0,0,0,0,16,,,
Mini Marshmallows,mini marshmallows,https://buddy.farm/i/mini-marshmallows/,https://buddy.farm/page-data/i/mini-marshmallows/page-data.json,mini-marshmallows__mini-marshmallows.json,200,sources_present,0,0,0,0,0,0,0,0,6,,,
Mini Slime Squid,mini slime squid,https://buddy.farm/i/mini-slime-squid/,https://buddy.farm/page-data/i/mini-slime-squid/page-data.json,mini-slime-squid__mini-slime-squid.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Mini Time Egg,mini time egg,https://buddy.farm/i/mini-time-egg/,https://buddy.farm/page-data/i/mini-time-egg/page-data.json,mini-time-egg__mini-time-egg.json,200,sources_present,0,0,0,0,0,2,0,0,22,,,
Minnows,minnows,https://buddy.farm/i/minnows/,https://buddy.farm/page-data/i/minnows/page-data.json,minnows__minnows.json,200,sources_present,0,1,0,0,0,2,0,0,16,,,
Mist Lily,mist lily,https://buddy.farm/i/mist-lily/,https://buddy.farm/page-data/i/mist-lily/page-data.json,mist-lily__mist-lily.json,200,sources_present,0,1,0,0,0,0,0,0,0,,,
Mistletoe,mistletoe,https://buddy.farm/i/mistletoe/,https://buddy.farm/page-data/i/mistletoe/page-data.json,mistletoe__mistletoe.json,200,sources_present,0,0,0,0,0,0,0,0,4,,,
Mittens,mittens,https://buddy.farm/i/mittens/,https://buddy.farm/page-data/i/mittens/page-data.json,mittens__mittens.json,200,sources_present,0,0,0,1,0,0,0,0,6,,,
Mixed Nuts,mixed nuts,https://buddy.farm/i/mixed-nuts/,https://buddy.farm/page-data/i/mixed-nuts/page-data.json,mixed-nuts__mixed-nuts.json,200,sources_blank,0,0,0,0,0,2,0,0,0,,,
Mizzem's Daisies,mizzem s daisies,https://buddy.farm/i/mizzem-s-daisies/,https://buddy.farm/page-data/i/mizzem-s-daisies/page-data.json,mizzem-s-daisies__mizzem-s-daisies.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Model Ship,model ship,https://buddy.farm/i/model-ship/,https://buddy.farm/page-data/i/model-ship/page-data.json,model-ship__model-ship.json,200,sources_present,0,1,4,0,0,0,0,0,6,,,
Molasses,molasses,https://buddy.farm/i/molasses/,https://buddy.farm/page-data/i/molasses/page-data.json,molasses__molasses.json,200,sources_present,0,1,0,0,0,0,0,0,4,,,
Monster Skull,monster skull,https://buddy.farm/i/monster-skull/,https://buddy.farm/page-data/i/monster-skull/page-data.json,monster-skull__monster-skull.json,200,sources_present,0,1,4,0,0,0,0,1,16,,,
Moon Egg,moon egg,https://buddy.farm/i/moon-egg/,https://buddy.farm/page-data/i/moon-egg/page-data.json,moon-egg__moon-egg.json,200,sources_present,0,0,0,0,0,1,0,0,2,,,
Moonbreaker,moonbreaker,https://buddy.farm/i/moonbreaker/,https://buddy.farm/page-data/i/moonbreaker/page-data.json,moonbreaker__moonbreaker.json,200,sources_blank,0,0,0,0,0,3,0,0,0,,,
Moonstone,moonstone,https://buddy.farm/i/moonstone/,https://buddy.farm/page-data/i/moonstone/page-data.json,moonstone__moonstone.json,200,sources_present,0,4,4,2,0,1,4,6,33,,,
Mossy Stone,mossy stone,https://buddy.farm/i/mossy-stone/,https://buddy.farm/page-data/i/mossy-stone/page-data.json,mossy-stone__mossy-stone.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Movember Buddy Doll,movember buddy doll,https://buddy.farm/i/movember-buddy-doll/,https://buddy.farm/page-data/i/movember-buddy-doll/page-data.json,movember-buddy-doll__movember-buddy-doll.json,200,sources_blank,0,0,0,0,0,1,0,0,0,,,
Mudcap,mudcap,https://buddy.farm/i/mudcap/,https://buddy.farm/page-data/i/mudcap/page-data.json,mudcap__mudcap.json,200,sources_present,0,2,0,0,0,0,0,0,0,,,
Mug of Beer,mug of beer,https://buddy.farm/i/mug-of-beer/,https://buddy.farm/page-data/i/mug-of-beer/page-data.json,mug-of-beer__mug-of-beer.json,200,sources_present,0,0,0,0,0,1,0,1,13,,,
